ROI,n_spikes,spike_times_s
ROI.05 [],6,29.776;53.786;79.781;101.276;126.776;150.287
ROI.06 [],6,29.776;53.786;79.781;101.276;126.776;150.287
ROI.04 [],4,51.286;100.276;150.287;154.787
ROI.09 [],3,53.276;100.276;150.287
