ROI,n_spikes,spike_times_s
ROI.01 [],3,31.778;97.282;131.286
ROI.06 [],3,33.279;97.282;131.778
ROI.05 [],1,33.776
ROI.03 [],1,97.786
ROI.07 [],1,98.278
ROI.08 [],1,98.278
ROI.14 [],1,97.282
