ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],30.108999999999995,0.0,30,50
ROI.01 [],80.10899999999998,0.0,80,100
ROI.01 [],130.10899999999998,0.0,130,150
ROI.05 [],30.108999999999995,0.0,30,50
ROI.05 [],80.10899999999998,0.0,80,100
ROI.05 [],130.10899999999998,0.0,130,150
ROI.03 [],46.608999999999995,0.0,30,50
ROI.03 [],96.60899999999998,0.0,80,100
ROI.03 [],146.60899999999995,0.0,130,150
ROI.06 [],30.108999999999995,0.0,30,50
ROI.06 [],80.10899999999998,0.0,80,100
ROI.06 [],130.10899999999998,0.0,130,150
ROI.07 [],47.30899999999999,0.0,30,50
ROI.07 [],97.30899999999997,0.0,80,100
ROI.07 [],147.30899999999997,0.0,130,150
ROI.08 [],47.30899999999999,0.0,30,50
ROI.08 [],97.30899999999997,0.0,80,100
ROI.08 [],147.30899999999997,0.0,130,150
ROI.14 [],30.108999999999995,0.0,30,50
ROI.14 [],80.10899999999998,0.0,80,100
ROI.14 [],130.10899999999998,0.0,130,150
