ROI,n_spikes,spike_times_s
ROI.08 [],7,22.777;29.285;53.277;81.276;108.294;125.778;158.277
ROI.04 [],5,20.277;59.778;75.277;104.286;122.778
ROI.03 [],4,24.787;80.289;109.285;128.778
ROI.13 [],4,24.787;80.289;109.285;128.778
ROI.12 [],4,20.277;59.778;78.288;127.777
ROI.07 [],4,28.777;62.277;75.277;106.777
ROI.10 [],4,24.787;106.278;131.287;153.278
ROI.14 [],4,24.787;140.777;156.286;179.278
ROI.02 [],3,29.285;57.776;106.278
ROI.09 [],3,30.294;105.277;122.285
ROI.05 [],2,24.787;179.278
