ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.03 [],1,59.27699999999999,59.27699999999999,0.0,59.27699999999999,59.27699999999999
ROI.06 [],3,38.77733333333333,35.777,11.225417596785526,26.777,53.77799999999999
ROI.08 [],1,24.787999999999997,24.787999999999997,0.0,24.787999999999997,24.787999999999997
