ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],52.786,22.786,30,50
ROI.01 [],76.778,46.778000000000006,30,50
ROI.01 [],101.778,21.778000000000006,80,100
ROI.01 [],119.777,39.777,80,100
ROI.01 [],151.778,21.77799999999999,130,150
ROI.03 [],60.276,30.276000000000003,30,50
ROI.03 [],76.778,46.778000000000006,30,50
ROI.03 [],102.788,22.787999999999997,80,100
ROI.03 [],124.277,44.277,80,100
ROI.03 [],155.276,25.27600000000001,130,150
ROI.04 [],60.786,30.786,30,50
ROI.04 [],68.777,38.777,30,50
ROI.04 [],111.278,31.278000000000006,80,100
ROI.04 [],124.277,44.277,80,100
ROI.04 [],150.276,20.27600000000001,130,150
ROI.05 [],58.277,28.277,30,50
ROI.05 [],79.276,49.275999999999996,30,50
ROI.05 [],102.788,22.787999999999997,80,100
ROI.05 [],122.277,42.277,80,100
ROI.05 [],154.286,24.286,130,150
ROI.07 [],51.777,21.777,30,50
ROI.07 [],75.778,45.778000000000006,30,50
ROI.07 [],106.776,26.775999999999996,80,100
ROI.07 [],129.787,49.787000000000006,80,100
ROI.07 [],151.778,21.77799999999999,130,150
ROI.08 [],52.275,22.275,30,50
ROI.08 [],78.786,48.786,30,50
ROI.08 [],101.778,21.778000000000006,80,100
ROI.08 [],125.785,45.785,80,100
ROI.08 [],151.778,21.77799999999999,130,150
ROI.10 [],59.276,29.276000000000003,30,50
ROI.10 [],102.788,22.787999999999997,80,100
ROI.14 [],51.777,21.777,30,50
ROI.14 [],77.777,47.777,30,50
ROI.14 [],105.277,25.277,80,100
ROI.14 [],127.777,47.777,80,100
ROI.14 [],151.778,21.77799999999999,130,150
ROI.15 [],50.777,20.777,30,50
ROI.15 [],75.778,45.778000000000006,30,50
ROI.15 [],101.778,21.778000000000006,80,100
ROI.15 [],128.294,48.29400000000001,80,100
ROI.15 [],151.778,21.77799999999999,130,150
ROI.17 [],50.777,20.777,30,50
ROI.17 [],79.775,49.775000000000006,30,50
ROI.17 [],104.279,24.278999999999996,80,100
ROI.17 [],126.28,46.28,80,100
ROI.17 [],158.287,28.287000000000006,130,150
ROI.19 [],62.276,32.276,30,50
ROI.19 [],68.278,38.278000000000006,30,50
ROI.19 [],112.276,32.275999999999996,80,100
ROI.19 [],117.788,37.788,80,100
ROI.19 [],160.786,30.786,130,150
ROI.22 [],51.287,21.287,30,50
ROI.22 [],77.276,47.275999999999996,30,50
ROI.22 [],109.786,29.786,80,100
ROI.22 [],129.787,49.787000000000006,80,100
ROI.22 [],155.795,25.794999999999987,130,150
ROI.24 [],53.777,23.777,30,50
ROI.24 [],101.778,21.778000000000006,80,100
ROI.24 [],151.778,21.77799999999999,130,150
