ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.03 [],54.278,24.278,30,50
ROI.03 [],61.788,31.787999999999997,30,50
ROI.03 [],66.278,36.278000000000006,30,50
ROI.03 [],75.276,45.275999999999996,30,50
ROI.03 [],104.277,24.277,80,100
ROI.03 [],110.276,30.275999999999996,80,100
ROI.03 [],116.278,36.278000000000006,80,100
ROI.03 [],125.778,45.778000000000006,80,100
ROI.03 [],156.776,26.77600000000001,130,150
ROI.03 [],169.787,39.787000000000006,130,150
ROI.03 [],177.778,47.77799999999999,130,150
ROI.03 [],182.278,52.27799999999999,130,150
ROI.03 [],190.289,60.28899999999999,130,150
ROI.03 [],195.277,65.27699999999999,130,150
ROI.03 [],200.277,70.27699999999999,130,150
ROI.03 [],206.786,76.786,130,150
ROI.03 [],211.288,81.28800000000001,130,150
ROI.03 [],222.278,92.27799999999999,130,150
ROI.03 [],229.777,99.77699999999999,130,150
ROI.03 [],235.777,105.77699999999999,130,150
ROI.04 [],61.788,31.787999999999997,30,50
ROI.04 [],66.278,36.278000000000006,30,50
ROI.04 [],169.787,39.787000000000006,130,150
ROI.04 [],203.278,73.27799999999999,130,150
ROI.04 [],213.277,83.27699999999999,130,150
