ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.03 [],20,54.62985,46.778,25.008897931086445,24.277,105.77699999999999
ROI.04 [],5,52.881600000000006,39.787000000000006,21.128092754434785,31.787999999999997,83.27699999999999
