ROI,mean0,sd0,thr
ROI.01 [],0.018663767864364023,0.011450459783376884,0.05301514721449467
ROI.02 [],0.0021317163306792874,0.0020672525343279967,0.008333473933663276
ROI.04 [],0.006915120301195639,0.005326656804788842,0.022895090715562165
ROI.05 [],0.0036018840848827784,0.0025305622726807496,0.011193570902925026
ROI.06 [],0.04233189626957092,0.024089017608757916,0.11459894909584467
ROI.07 [],0.0015935940887899104,0.0010583078169860071,0.004768517539747932
ROI.08 [],0.0035327033954849394,0.0024005840477572785,0.010734455538756776
ROI.09 [],0.007606421817095565,0.010048326965842248,0.03775140271462231
ROI.10 [],0.009895950198788054,0.011461102143733604,0.04427925662998887
ROI.11 [],0.04416261321950807,0.029749564493854633,0.13341130670107199
ROI.12 [],0.0017484220920383662,0.0016581294301400552,0.006722810382458532
