ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.F [],37.287,2.286999999999999,30,35
ROI.F [],146.278,41.27799999999999,100,105
ROI.D [],49.788,14.787999999999997,30,35
ROI.D [],58.278,23.278,30,35
ROI.D [],114.277,9.277000000000001,100,105
ROI.D [],147.78,42.78,100,105
ROI.D [],199.289,94.28899999999999,100,105
ROI.22 [],45.778,10.777999999999999,30,35
ROI.22 [],65.288,0.0,65,70
ROI.22 [],147.78,42.78,100,105
ROI.22 [],165.786,60.786,100,105
ROI.22 [],192.277,87.27699999999999,100,105
ROI.22 [],199.289,94.28899999999999,100,105
ROI.31 [],37.287,2.286999999999999,30,35
ROI.31 [],146.278,41.27799999999999,100,105
