ROI,n_spikes,spike_times_s
ROI.01 [],5,31.777;45.776;61.788;100.775;132.277
ROI.06 [],5,31.777;61.788;81.278;100.775;132.277
ROI.11 [],3,61.276;84.278;100.277
ROI.03 [],1,100.775
ROI.02 [],1,106.778
ROI.07 [],1,106.778
ROI.13 [],1,100.775
