Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 []
138.776,0.0,3.025506780816863,1.747208016184741,0.11225996131758458,0.017317516635362473,0.007064692063765109,0.015333480315471115,0.01167745011790182,0.011836585293205481,0.01771089368322608,0.0972614338621447,0.009244747201370267,0.028102059877864266,0.03514111810219834,-0.0009170405939001642,-0.009211759983282056
139.278,0.0,3.8221312240223373,1.5375356185514235,0.09011228169227457,0.0046701780086976724,0.003958093352214346,0.03210888845168278,0.003714711701663708,0.0030224997175630334,0.025851263078512335,0.11806379700790674,0.020876318002686974,0.022891847839367725,0.003417069672412608,0.0007354559438920374,0.025512191985605275
139.777,0.0,1.7347190251106563,1.8408511763499227,0.11656104062057981,0.0017828070896771242,0.006495197639573842,0.027893508303511082,0.016420854891875714,0.008168947793035746,0.008035169026472222,0.0862102595974779,0.0037309442993057147,0.018766866082902414,-0.003269822377404803,0.017320029478925466,0.004335677178494966
140.278,0.0,2.5016444262204676,1.6080429963054987,0.08745312667901756,-0.00438898848924653,0.011615799067480182,0.0332476659645619,0.0068566307180827355,0.013444308708879124,0.020517576280973133,0.1467555763024859,0.004001293466657393,-0.003538947898988897,0.01169961401827359,0.02254309858393355,0.03638062642714693
140.777,0.0,3.5898216568462757,1.3631885185366877,0.0722475852712624,0.010087395693991662,0.005969509919255612,0.013545384311484634,0.010350690579753732,0.012048062233266404,0.006521497112407644,0.07088845350519529,0.0026508985588955675,0.013468216330415657,-0.009880876005047171,-0.005661271457330956,0.005694170928858182
141.277,0.0,1.5270452966415191,0.5422412689609979,0.07190562521551878,0.00413896218207732,6.769287892422615e-05,0.06616397771751983,0.015612502309842721,0.02096311940278051,0.020036262415331966,0.09726106286189107,0.004385282544349274,0.025017939159789504,0.028247040260401778,0.005563746080398587,0.025598358854408188
141.776,0.0,1.7718240400642487,0.7113175165724124,0.06594716688286897,0.028409070013009605,0.004334861529903245,0.02803187803218029,0.014131625119067497,0.01743551085363072,0.0038666852364622403,0.11748676108562957,0.0010918736897139233,-0.008375389046607703,0.02490917823530514,0.027771357289929778,0.06179341420218583
142.278,0.0,1.6722525700517819,0.7681406522626185,0.0782918952761285,0.011780709667817664,0.014304830851949791,0.0224189951039845,0.011476018141187273,0.01634150504897965,0.02764904643173652,0.09021329519113554,0.03117646433401822,0.02249053839032542,0.029906396556205132,0.024450197001259687,0.06189881925196455
142.777,0.0,1.8953084011812298,0.7278664940404647,0.09043529857616185,0.019344868221352035,0.008043322544177028,0.045622219206859556,0.01872657193956608,0.0157982908653496,0.01855455803290349,0.13169694852143665,0.007767715789542747,0.03553509294034305,0.03349343736456937,0.02013914354344074,0.010657952655839817
143.277,0.0,-0.6716653870130224,0.2765962266673349,0.037413390376649015,0.008180753278776088,0.01029411205770971,0.014741374351538758,0.007107398923616468,0.007006944315624008,0.004010436297686479,-0.028981434688463842,0.0002819416288642347,0.014015863397419944,0.021028748513501366,0.00946023471828105,0.04281900891940785
143.777,0.0,1.171375055363048,0.2915170018421345,0.07716420189383441,0.007930925540659372,0.014865013307825616,0.02085285021927587,0.0168159699682757,0.01799650640680002,0.015349056579852575,0.055043547896035834,0.010767448670924332,0.0073232055886985475,0.009171903983155006,0.010501081352118209,0.02356439909560775
144.277,0.0,2.7075455267124995,0.6639513136394342,0.056561334894067325,0.009176127747396791,0.0030387645527300113,0.03643795977276913,0.010721663181616143,0.009945891165972954,0.015119775363822958,0.03027561147174939,0.005268051639468321,0.01982327858728886,0.017703682477767553,0.013469455855262656,0.01874606433936113
144.777,0.0,1.1300766270306468,0.38181272473244077,0.07642333641868233,0.018833840146211252,0.013644546914324096,0.010427683261054152,0.0034859054213069803,0.012059458164786273,0.03951842040046918,0.05158428083566638,0.021605299898692355,0.01834605829161265,0.02697475369395111,0.021095411290452584,0.04016815242700623
145.288,0.0,-1.1269579144544397,0.26166268400751036,0.05009316354292386,0.018976558515605944,0.00454837772883095,0.02371016571692154,0.00609474161580226,0.001578009861961493,0.017290182035317306,0.011987920582029321,0.0011459685660681355,0.01218325576790646,0.0003449903030588387,-0.0037955610232107174,0.0035214690921358317
145.777,0.0,2.2347190211923964,0.32076168626274615,0.05558979140831653,0.013889333376657077,0.009061257588549318,0.011017259793256566,0.012756156921224136,0.00527110104619424,0.012517012187164066,-0.01871134184968645,0.012869666583600758,0.04204192633441578,0.0035648516582044774,0.017999591123881904,0.0362166727150401
146.277,0.0,1.0792481054001672,0.31731005045973654,0.03508413991254918,0.007706627478779403,0.016260223399353575,0.0245322447273774,0.0021698938643076203,0.00875342719595824,0.013199741057108857,-0.0263450459763387,-0.0014829387800501562,-0.011130155447680217,0.023862189111161863,0.012894914673246206,0.03247557421238075
146.777,0.0,3.6751572874605247,0.057234534927539174,0.01770101922370294,0.012748444489079653,0.0011064066840145562,0.02646201068633713,0.0001428145403968566,0.015334626473473447,0.0006057274055645547,-0.009753262333447131,-0.008863211514484616,0.01119204947978794,0.010093358241246188,0.0017631375552211604,0.00046586988333785094
147.278,0.0,2.0010087391275118,0.12542693261015686,0.040506826362864345,0.01222302558907838,-0.0003199067367007765,0.032288482485325815,0.00944008153679089,0.004526796943262865,0.012153339445806512,0.004833879829751616,0.009483247058828885,0.02376821096233,0.004722278692794952,0.01531855160159893,0.028456913432324406
147.777,0.0,6.350929422628388,0.2245463755522465,0.05788873303612809,0.011077431777362175,0.013303918673552479,0.014158861671195216,0.009888913418829214,0.00881219818849505,0.015203375153411471,0.0420665174009427,0.00783242597343829,0.023958757319743663,0.021471491919454768,0.0022262072886764512,0.015195149026732363
