Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 [],ROI.24 [],ROI.25 []
0.257,0.9752558891782664,0.987701730949449,1.053946894534385,1.288269181877557,1.057635915073646,1.3306273121763343,1.1995222348984056,1.2203667130224791,1.027998191507746,0.8738831419358126,0.9760597293398775,0.9893212480116712,1.0841474800508235,0.9712637499779783,0.9614300274104177,0.98168017182415,1.1756953263377925,0.9973013276437998,1.3594735263240796,0.9276114261090054,1.027706183369417,0.9753492508138376,1.0214638806314018,0.0,1.1915833355890877,0.8716831045530355
0.777,0.9332371258136575,0.989040140534501,0.997065754269651,1.3033551109323365,1.0393570544532384,1.2915002826250086,1.12344462241198,1.0494542733452636,1.0128113410370891,0.8627293752957905,0.9771565865287004,0.9866014151825047,1.1096049665073489,0.9757800013267759,0.9607106472914235,0.9800979483916683,1.1671857010148818,0.9965495748932716,1.3499925319760824,0.9144051839781171,1.011646742510836,0.9638947760042342,1.0397306389281753,0.0,1.170427004984427,0.8695585207713148
1.291,0.8997056102516888,0.9650361666526508,0.970408985176452,1.2486447582835225,1.0268095149860033,1.2408974042107974,1.0777818072018912,1.0131171887728128,0.9980822817130012,0.8555393023237254,0.9683515791775162,0.9873713582026126,1.0989414205059502,0.9702913193667289,0.952996757325157,0.9751735864870884,1.1505140777586906,0.9887117872918278,1.2782500377988582,0.9057671393361594,1.000051865017784,0.9460839644067589,0.9803038345572542,0.0,1.1259817808132688,0.8581893124163553
1.776,0.8968177143420428,0.9357959723607809,0.9612620291859834,1.2756938142810097,1.0150945772089905,1.2421366294810319,1.133864943600205,1.1822125331562943,0.9979876851030633,0.8422332894137425,0.9646674410034881,1.006288226745515,1.0556934433875145,0.9715044738817542,0.9554498750713254,0.9773343591308423,1.1409369222818604,0.9926530664117901,1.2745754668184799,0.9017751414724102,0.9996533086688584,0.9453177459362521,0.9699514788727575,0.0,1.1182400717720302,0.8607725832739755
2.286,0.8921784844413317,0.9175150969909098,0.954716509039957,1.244779560970535,1.0317010763019554,1.1782258811136854,1.0943956915468336,1.0646336348213419,0.990580919244418,0.8279607051762525,0.9555960765061432,0.9573387683007163,1.0317496253712775,0.9617434910572545,0.9508424194489286,0.9785759614086625,1.1310137463573326,0.9665422996198479,1.2809819367108644,0.8953906702099966,0.9825590568196466,0.9250060446670266,0.9929516280804404,0.0,1.0968641147048706,0.8565852680167002
2.777,0.8787411011736569,0.8978228101696981,0.9427205506558957,1.2132655856738015,1.017687330445015,1.1160938989338756,1.0611363514002394,1.0702547891651764,0.9806291778682749,0.821079117353324,0.9420997386386242,0.9584008885524646,1.0265227254937936,0.9571850132970191,0.9483282150783897,0.9683729661306281,1.1160204434661287,0.9559222539075394,1.218274817186342,0.8871055567419125,0.961817346393645,0.9178422479589939,0.9466479504953011,0.0,1.069817734736378,0.8522426585280783
3.287,0.8636587954513084,0.8845969619956536,0.9212599163130809,1.2057574561000157,0.9973179428407921,1.1100296279929058,1.0628925038019108,0.9961260666012979,0.979018331272716,0.8131878797635068,0.9439277634903744,0.9723138238609323,1.0279918616432702,0.9612155123343797,0.948147607431162,0.9710087830175164,1.106461738000743,0.9654676041709322,1.2307213615647672,0.8913844721895215,0.9665708876263498,0.9171005009495591,0.9560992201893813,0.0,1.073300503118144,0.8475380029863168
3.777,0.8307703891179635,0.8765846543210425,0.853219366902436,1.2074331020834574,1.0249536475675827,1.1024730544626684,1.0849755528924736,1.1389175144551478,0.9709441180122816,0.8072328001686321,0.9317250789487859,0.9490927862401682,1.001372611401192,0.9654675421057283,0.9443345024264269,0.9683995619750698,1.0994556702638338,0.9327600853892103,1.2426110765951446,0.888836378098193,0.9454799508873141,0.9086750814143232,0.9794093034429935,0.0,1.0544689769086484,0.8505776984195066
4.276,0.7940726236564306,0.8619008039175445,0.8199849443794482,1.1786681736963367,0.9884412914134451,1.067603358170833,1.0982002982210308,1.1324352395190942,0.9657691308993113,0.8010646368359681,0.9306224180591677,0.9484695090846458,0.9647830216491429,0.9576578650376358,0.9447404048170172,0.9618330343332033,1.0943482547452874,0.9373431046001708,1.2012288517542573,0.8744663585618974,0.9299656686922146,0.8936637849677185,0.9054961760959933,0.0,1.0457248312046246,0.8450438417221247
4.777,0.8073914145639048,0.8709851580605775,0.8302374383464106,1.240325769887341,1.0055916312628363,1.1212743657273514,1.1466083229505248,1.2281038789079706,0.9713754952836443,0.8102499562514344,0.9466214894689008,0.9634747459214874,1.0151327816702593,0.9708521759487434,0.9563015575141917,0.9777565556094164,1.098409718034775,0.9549246060304563,1.257898078009617,0.8879378444187718,0.9518102541080061,0.9023136671640805,0.9713786965117167,0.0,1.076904094485361,0.867531214951383
