ROI,mean0,sd0,thr
ROI.02 [],0.17847772775749116,0.07008372368346395,0.45881262249134697
ROI.03 [],0.11788263532757813,0.07477602804569844,0.4169867475103719
ROI.04 [],0.01758253654153371,0.01063963715778156,0.06014108517265995
ROI.05 [],0.01927192274672354,0.007997035212587022,0.05126006359707163
ROI.06 [],0.016933712745430315,0.011740585695197524,0.06389605552622041
ROI.07 [],0.043883534157460935,0.03241793570577461,0.17355527698055936
ROI.08 [],0.009940419129724237,0.0035687714132681134,0.02421550478279669
ROI.09 [],0.021626099077320757,0.014110553593680101,0.07806831345204115
ROI.10 [],0.014192965060015333,0.008019046252523396,0.04626915007010892
ROI.11 [],0.006557536721798151,0.0036790279321081538,0.021273648450230765
ROI.12 [],0.005642071324242642,0.001343852875977683,0.011017482828153374
ROI.13 [],0.017252761558751238,0.014306570762280256,0.07447904460787226
ROI.14 [],0.008885166573876727,0.0068733043358572485,0.03637838391730572
ROI.15 [],0.0056531821715145505,0.0029106953897391767,0.017295963730471257
ROI.16 [],0.00029182855165100493,0.0,0.0002918285556510049
ROI.17 [],0.006994403549540224,0.005156760982842792,0.027621447480911394
ROI.18 [],0.007797677022937061,0.00596511178425052,0.03165812415993914
ROI.19 [],0.014039685541423324,0.001243660999097153,0.019014329537811937
