ROI,mean0,sd0,thr
ROI.01 [],0.051239787350235474,0.007928287363508072,0.07502464944075969
ROI.02 [],0.0048542162173884525,0.0016668865649759393,0.00985487591231627
ROI.04 [],0.006585438253466853,0.006706084818833849,0.0267036927099684
ROI.05 [],0.006004681125629582,0.0021548314177952206,0.012469175379015244
ROI.06 [],0.04728320685090687,0.02249277043351303,0.11476151815144596
ROI.07 [],0.0031815639082990767,0.0011853907230134997,0.006737736077339576
ROI.08 [],0.003128983207017512,0.0019375976758728727,0.00894177623463613
ROI.09 [],0.006693889455339603,0.007906684896528415,0.030413944144924848
ROI.10 [],0.006746880057790197,0.004707715270453704,0.02087002586915131
ROI.11 [],0.04078860089563605,0.028830835551225058,0.1272811075493112
ROI.12 [],0.003704696619689789,0.0011606087926226802,0.00718652299755783
