Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 []
0.259,0.0,0.00941488413320152,0.027145739062246654,0.07909083444542823,3.261191089623815,2.7016494389821526,0.019798257199174128
0.779,0.0,0.007820119943136609,0.017327508935872843,0.02782066643388522,3.2530696680077327,2.7193706973448597,-0.005363329179018662
1.277,0.0,0.014229996575610864,0.03400067657553475,0.04115484721444971,3.2590550938178846,2.7078233936846856,0.03817868216998079
1.777,0.0,0.015530476396784157,0.035287012915063976,0.053431159923568255,3.2594465660071825,2.6825099050243497,0.028146444249667786
2.288,0.0,0.004691134406931218,0.015554618257997694,0.010336575003649644,3.2546742395633235,2.6519743743898285,6.898647598853536e-05
2.777,0.0,0.013575339639551907,0.023472176164748046,0.02229010663034477,3.2669601105265076,2.644599919255214,0.016117089111026828
3.277,0.0,0.005897804262960946,0.00244199783802761,2.1258311250151997e-05,3.2597462877832966,2.608974711983368,0.015250188961419109
3.777,0.0,0.007132735395049816,0.009553076405673782,0.0329924478322039,3.261714956233063,2.5907401424138388,0.02127986282608072
4.279,0.0,0.0018777339624369165,0.009298514942634124,-0.0009213291807267925,3.266182197029462,2.5610040120911495,0.009656314307987655
4.778,0.0,-7.82389151015382e-05,0.003078182029344522,0.025578814052432564,3.2634583545244604,2.558043141031338,0.0030760904519006797
5.278,0.0,-0.008872087476685983,-0.012560233712422488,0.0156003977786561,3.239694272284823,2.54067572947714,-0.011805267075048568
5.777,0.0,-0.007432695635396323,-0.014490552917852466,-0.004381214333635664,3.2336078072303307,2.526459370278006,0.010749681442591157
6.278,0.0,-0.012952395837396116,-0.014302565731701649,-0.0038310725884028343,3.2251669092814814,2.4871813795071303,-0.0013984317178094088
6.79,0.0,991.1207399696276,4.619926701899145,11.50226311564338,0.0176749955244582,0.09796025087653515,2180.3652237875067
7.277,0.0,991.193103640004,4.7263016264216775,11.908129851593937,-0.039122225137518604,0.05346403523516653,2183.8313684019004
7.777,0.0,1003.4726807744244,4.766494312052046,12.072149683724199,-0.04254834051108609,0.03363675314001269,2177.3497393828457
8.288,0.0,992.2229654208903,4.710367744336306,12.054220737047673,0.012477043905510136,0.06868512806646652,2171.790858823598
8.78,0.0,991.7127868217956,4.67370892773622,12.138501684859094,0.04950289332318228,0.09590207097861186,2173.233778177188
9.276,0.0,995.6261810403109,4.651764331999182,12.088629406822987,0.051951893381961545,0.09154835481560064,2171.6922662508805
9.777,0.0,993.137728398658,4.682945916425286,12.209402727328833,0.0580330845414261,0.10228957471544518,2173.3470016742262
10.288,0.0,989.3651247134521,4.668627823425752,12.26074888835785,0.07016248723865136,0.09699066678260244,2176.668574625247
10.779,0.0,993.24731455709,4.617739482166674,12.342721039318551,0.08269758528999924,0.10557691456233352,2176.0564864208536
11.279,0.0,987.3964824850254,4.6343468213354555,12.223089080311615,0.10700806189100129,0.11629150442174319,2178.1509009440406
11.784,0.0,988.928641888596,4.611848377118646,12.36186152177091,0.11061084736849221,0.13070537703767096,2179.0094711755155
12.287,0.0,992.5821627571719,4.584202924446915,12.315785233759787,0.1178054918203621,0.13314093690116316,2174.29134497798
12.778,0.0,988.4497562533379,4.617033526608862,12.517984189804856,0.13464421545082805,0.1408419199516769,2179.8242031962727
13.276,0.0,992.7343492320072,4.599697079306734,12.486407127678893,0.13370803819633195,0.12802564009489928,2178.286378367804
13.777,0.0,991.9165496770717,4.585692197087206,12.486150644361652,0.13829053273141897,0.1285138562072567,2179.314452378255
14.287,0.0,991.5895388874856,4.5586792891637975,12.526810782388212,0.1296486367910273,0.130756900154948,2178.3237552940514
14.778,0.0,991.1191283545521,4.567890625367171,12.617325530363592,0.12525707882411669,0.1269828461531925,2180.9159061890205
15.288,0.0,988.3266857602629,4.578218046261614,12.598460488267392,0.1292446690104253,0.12343003640297226,2179.254912829886
15.778,0.0,988.6289299585851,4.5890991150427665,12.713412916975658,0.13011127237121597,0.11484130392483526,2178.7491725963123
16.277,0.0,991.8371755942711,4.588735167897369,12.70387153156644,0.12708455490075113,0.11617591898246495,2174.3358380002014
16.777,0.0,993.3716353115847,4.618181943809874,12.72112762289572,0.11489668152877935,0.10459946207250448,2181.743283413063
17.288,0.0,991.894608755125,4.606290848122744,12.802879426022935,0.1297790547348177,0.12136832325176007,2169.2824339413323
17.778,0.0,994.2216354295206,4.597542993642412,13.037351678374762,0.12627843234900146,0.11781094013605205,2165.3409137216872
18.278,0.0,990.4863201217465,4.63713028351436,13.084402121085443,0.11513107325853925,0.11270849332164937,2166.1973452551224
18.778,0.0,0.3946228299837032,0.3202410646240991,0.6178976640295276,0.12820991644025026,0.11399833514530336,0.40831012591074134
19.278,0.0,0.4003803013980652,0.3142582458804843,0.6247252986361587,0.12488343606227346,0.1055962785007997,0.40744214119536776
19.779,0.0,0.006258972682084168,0.011142826222923131,0.08695172902857161,0.10744193894325542,0.09108417116961551,0.012858402681303331
20.288,0.0,0.008367993739875547,0.012809816797244012,0.07818528147977084,0.10064283904372198,0.08919743144475185,0.012042882125170587
20.778,0.0,0.011666175924743373,0.013712916985410028,0.08791027424350382,0.10448967381790464,0.08805107261174522,0.011917298393846448
21.278,0.0,0.003804338444226762,0.011832438664876955,0.0890827944510696,0.09933780474877486,0.08350254865040027,0.011387004256618443
21.777,0.0,0.009170748875756071,0.009572630551508247,0.08129193799227796,0.09417723830126258,0.08106555461426329,0.010617568790469567
22.279,0.0,0.011384100415730777,0.01298679451421869,0.08849658232246348,0.10288109851636058,0.08742744906778421,0.012539813434470467
22.777,0.0,0.008366707775323801,0.015689696010843586,0.0749300724093872,0.08581802341590475,0.079681183161577,0.01032825829562928
23.287,0.0,0.008251388702930913,0.014625030646613302,0.07811929954925946,0.08788782434565298,0.08668941708214982,0.009358487053466499
23.779,0.0,0.010065722931473816,0.012552948544771302,0.08009837225568647,0.09453840694994811,0.07763832030833263,0.007746487043382134
24.278,0.0,0.010761014823390992,0.021994681917859547,0.07767566329934451,0.08429908054038553,0.07990839437123116,0.008037510360729886
