Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.258,2.736231217119159,0.3014161025040708,0.7748094472519511,0.5447087257620045,3.120740060317907,0.13964376314170948,0.05428256951445418,0.2345118095516994,0.6869181644924678,0.880109939050504,0.11383623547122404,0.0
0.786,2.6712581874996864,0.289885189583911,0.7556065315835963,0.5377509146035283,3.055489558224987,0.13637397828413164,0.051371883377773805,0.2061501950454895,0.6721184596547599,0.8169362980145602,0.10912728909571684,0.0
1.277,2.6332820769417737,0.2893279219178853,0.737444545140378,0.5326292134508672,2.9809804213855364,0.13319108036244273,0.04510694578103731,0.2154727645360546,0.6675065060203722,0.8074242024794641,0.1065205522376674,0.0
1.786,2.609994592518315,0.288320263838489,0.7483278172273952,0.5280136189875158,2.9764382100128124,0.13487535057982644,0.04474418962017073,0.22303901193756828,0.658801258112709,0.8237855504898876,0.10743534118042086,0.0
2.277,2.5880057653993482,0.29224171886600675,0.7468542372939415,0.5274769044256459,3.015623617155781,0.13363979914367846,0.05332398699844637,0.22296346755885174,0.658839692334567,0.8086227492827551,0.11147926601708448,0.0
2.777,2.5671904650837503,0.2916474116246758,0.7449039752434196,0.5245790811859614,3.022735010422562,0.13486241781394798,0.04994077522854523,0.2225960780171628,0.6628397735985047,0.7870465580462306,0.11114527368476959,0.0
3.277,2.5580209833726824,0.29069568972299825,0.7276563513887061,0.5210063356807176,2.881031654175474,0.1363949468804967,0.05184480107716567,0.21586333794924886,0.6575016562583252,0.8527742622721177,0.11065472741111945,0.0
3.776,2.5423533514818333,0.29260655248369827,0.7409373713654537,0.5199916936284924,2.8902058446761303,0.1351962770863974,0.048587141049980166,0.21406501047119642,0.6571254186555326,0.7723176538374454,0.1107312898905324,0.0
4.278,2.5306652465485167,0.29262475072239047,0.7317531554638156,0.5245315575179098,2.8938014691252505,0.13454083707673065,0.054203898018267596,0.2263136398798001,0.6591511540597513,0.7806184550371394,0.10685335864793721,0.0
4.784,2.5161327264347344,0.292029044412348,0.7446475517381804,0.5196923000072066,2.9197713831891963,0.13359090203035426,0.05011828450396938,0.2100631250476547,0.657947335831947,0.7998671615803036,0.11285395584889056,0.0
5.286,2.5128931972383657,0.29296931268099513,0.7397807079959495,0.5268819295835753,2.9053933067139286,0.13486105547794672,0.05344213476718014,0.21697769787399862,0.6667974775564753,0.8108907478159947,0.11098174602853436,0.0
5.776,2.503619746284301,0.29392443236766763,0.7352569128881797,0.522088837202153,2.886454535951332,0.1345546776311457,0.048812860149555486,0.2147533824084403,0.6652900955400106,0.7967371929089254,0.11162276223335502,0.0
6.277,2.4881201886646664,0.2907352857907895,0.73117078585392,0.5246702445153709,2.8559445793520224,0.1344583574646994,0.049375194938259176,0.21669986530675261,0.6573333569528486,0.7842861298059189,0.10869240501082147,0.0
6.778,2.4822553240614984,0.2913636869674522,0.7376514888036765,0.5200621960501687,2.821842227660301,0.13397309908641034,0.05384673887959441,0.22149414405914694,0.6498527452275206,0.7970652972394562,0.10975774203719064,0.0
7.281,2.4769140263978806,0.28799519001693186,0.7240469756140142,0.5181657212975097,2.865459540189189,0.13198942201239813,0.051446739386444694,0.21748220035359733,0.6518173455425457,0.7660108203522937,0.11113148431443244,0.0
7.783,2.4717036623029958,0.29054730284460806,0.7295125504785701,0.518085951989934,2.8673397547857618,0.13174926076520824,0.05016302094901805,0.21961472250345612,0.6571784572197176,0.7399636911595484,0.10923119816442632,0.0
8.283,2.464166694744179,0.2886108004548711,0.7186071761397785,0.5164023291876341,2.8505779021267843,0.1310776569106559,0.05255537456744519,0.21730042713755549,0.6583020729242636,0.7224698019381305,0.10652367698208666,0.0
8.787,2.4714638373027378,0.28764475736015993,0.724974730399888,0.5170905318846424,2.9107527305825913,0.13226499201582603,0.050515591569550884,0.2150136385941816,0.6547609766606579,0.7207662981376483,0.11146187386400185,0.0
9.277,2.467073912456431,0.2876237846693673,0.7216962551514059,0.51740400152181,2.8495429335919646,0.13149669226857338,0.05229434409502406,0.21137603950422137,0.6562454606923387,0.744015510612316,0.10982350729720682,0.0
9.792,2.469041330456954,0.28630454312316983,0.7206954510191135,0.5175551339647978,2.8439039597471822,0.1320983559630819,0.04896779494409842,0.21552917830236193,0.6552917822802856,0.7568768003101473,0.10947066513581862,0.0
10.277,2.4580596437434408,0.28490217511530896,0.7089872362625821,0.5133448559653943,2.8748049134882767,0.1315866951473811,0.0494209016156157,0.2106867394065398,0.6453679345438856,0.7571063674024231,0.10579752193141527,0.0
