Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.258,0.6494318805972622,0.2673267509106966,222.7325117385355,0.11142379357879577,0.16205146792023867,0.12573117004248968,0.06245710669723288,0.09962380764131319,0.10602361305560522,0.1517353016991864,0.08131594688906135,0.0122353093794841,0.03404225999711223,-0.0008004603305306564,0.01478402862953773,0.016893840416091262,0.10985643268271193,0.048775133248574847,0.009074644327450676,0.03760988075039421,0.18482474778201802,0.08810550809569691,0.03276347638864113,0.0
0.776,0.687240192903841,0.2542185291878967,215.4137359365358,0.11560480094805661,0.1663681149413682,0.10863328070988063,0.05672100669673521,0.07857539711402632,0.09798066860280724,0.1637440204370605,0.09252996896666048,0.03902711602127155,0.046133858000448794,0.021617758491591272,0.024873561507546722,0.03895025148266659,0.10192947522329401,0.07574746358344792,0.01895373790409117,0.03430311364615971,0.17411250800775155,0.08325676135357389,0.047060101360274116,0.0
1.276,0.5945520044404088,0.1902244573042227,65.02127831591976,0.11636702333600644,0.15768059078191532,0.094565292653495,0.06492801482598186,0.08618820975227798,0.0883831932009464,0.15101259956531463,0.07374676612725298,0.029221329311848145,0.04507165712945091,0.02337969405738485,0.022845302097854625,0.023263129431313558,0.08475140537639657,0.058978303185125966,0.034660886893084525,0.025647368762354527,0.1449674094010053,0.07424626976942013,0.04821966806763986,0.0
1.785,0.5048825070180689,0.1752033491343466,32.78689408215562,0.09897480477004837,0.13869810538625685,0.0748868868290448,0.04644319489303333,0.060694261996407636,0.07604397386318772,0.14192885189372595,0.06321293402373301,0.017276304893064125,0.03157513175881477,0.008855560388354172,0.012277069422931624,0.01269885821096001,0.07104303396252167,0.03652725123756131,0.021933233822502726,0.023358731270375077,0.13512436703132769,0.056133567143835585,0.04077740060563251,0.0
2.277,0.48280709336609556,0.16084405660659437,26.793585261273247,0.09685953355522438,0.1345304818812917,0.07990366407419745,0.06389137693230429,0.09646037756149323,0.06445408542183809,0.11860859104086716,0.06798759109626573,0.0273494035401118,0.04194448603567546,0.023859542735615923,0.017323499870466403,0.021454373202028636,0.07053256107753257,0.05305198057040418,0.025326967594556403,0.02997824464980322,0.14651281030548668,0.060268565420377354,0.039953671511681325,0.0
2.786,0.4039353711568343,0.11807908337218435,21.21550962280614,0.07815689327364773,0.12684931138848973,0.06313199489757383,0.038343915519245916,0.05887179879602385,0.05737067380579373,0.11096674458392007,0.048046135026923974,0.009277226882945104,0.0285989685386938,0.014350986148644981,0.011227405448128383,0.016491709930726337,0.059607133748094954,0.03223539263998209,0.014352785755853921,0.013252586376020564,0.14082298995276185,0.04722647322840206,0.032363445214004916,0.0
3.276,0.3290964207837743,0.09181101285002899,20.303388633368872,0.06588232662766945,0.11550317241799422,0.04580274864281681,0.022988460966066774,0.01703191648863445,0.0472357267607937,0.09884839858231549,0.043918400352406343,0.006561796160052335,0.025214490028672407,0.0011433386139269226,0.0008510325438796595,0.011800249338800608,0.06576578964800081,0.023065946493853465,0.017372953687410528,0.003832791505847294,0.12337414877331286,0.03451088947565123,0.034552903785291036,0.0
3.787,0.3398348531078363,0.1289771188995922,22.812785893414375,0.07479593051539202,0.10352750386180418,0.03992331907034834,0.035758465161433016,0.05299659685173697,0.04438793704322754,0.08734308112408856,0.0525361886168646,0.02805966019641775,0.03300873786267127,0.010653031183728866,0.014239701655944247,0.022716859829673114,0.06664982953145009,0.04667037317205474,0.024497916577927433,0.01275113815068973,0.12433700519650615,0.046278037397202494,0.03360020589861184,0.0
4.275,0.28721174400979477,0.11831443850105251,20.965141211133993,0.07549715086566032,0.10178934146824405,0.03794168070135441,0.03644349656227161,0.07613305742422105,0.03605871317282389,0.08120464551962617,0.04238875754376572,0.013468069530110021,0.0268785514028661,0.011143866341795785,0.01344153232275269,0.01635634396919855,0.05164556757820188,0.02992928193422723,0.024734064854704255,0.011100405328571991,0.10661015494347204,0.03323835803246375,0.027824910990099642,0.0
4.786,0.24594925792730682,0.16717349879714463,19.532992222309485,0.051277817180539746,0.08532252073440993,0.02582576227424539,0.02997339503749141,0.06369736735242072,0.026529518604541582,0.09203873257228212,0.03079312195037723,0.010059457081673322,0.01221343977524678,-0.004992567494878044,-0.0035049523874916043,0.0029106247389504383,0.03987908653459692,0.012934644621455946,0.0143088606473374,0.004289587711106476,0.1014288390711554,0.019533338033083457,0.021384468741187067,0.0
5.276,0.27661886893829224,0.2366837919599868,22.83650998655731,0.05820872847215002,0.08201918702935007,0.026878464246614754,0.03783761722553066,0.08250378370194664,0.02574410715407994,0.0887806309585331,0.0431345519399269,0.020392706805010978,0.017730057961705917,0.01442272458947204,0.007611421084324778,0.018420441594857576,0.04655200778182055,0.036974677050181655,0.021366999403744164,0.019238545615754468,0.09406517633648555,0.028030545319105944,0.028336822186377935,0.0
5.777,0.24654334211660542,0.2318761174083711,18.95041579589977,0.041040926965963856,0.06591510458069677,0.019224753454467485,0.0293508158784895,0.06072556439188283,0.02184577075950501,0.10263066511559187,0.04358165139594406,0.01543629639660499,0.022444648773287525,0.00971062788939891,0.012540161490792342,0.011207185018345773,0.03652921418059012,0.028541564661383714,0.01639835110635607,0.015699732808368855,0.08555291901830941,0.025203094507903923,0.02633968206392023,0.0
6.279,0.22047407355057902,0.21690166565950897,17.800912887791785,0.040598390884905425,0.06148723354201903,0.012067333188485234,0.02080693567477199,0.05213491898549525,0.02642453930209473,0.13527200269397588,0.04260503171145467,0.03076241406599296,0.024625779462423367,0.008682292228598247,0.009876856859562144,0.013128458475818425,0.030912886980143887,0.04162663282289361,0.015420066613432206,0.02322645024002048,0.07029037684997248,0.02428415113189682,0.020657765448322294,0.0
6.777,0.19314856850537226,0.1736698757381103,16.333454130887148,0.028277058629097903,0.05798742863366532,0.015739702806747694,0.009529788681761818,0.01883706251165435,0.022534539105466957,0.14566933292510734,0.030676593288543035,0.020197914155017635,0.018072252273853045,0.014025895110861133,0.01094578984555245,0.011601997390575198,0.027740053502714974,0.029262592986281085,0.013980007574210631,0.015085054903665282,0.052947931272603464,0.02656149192375805,0.01675218929422454,0.0
