Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.258,-0.5836485468423135,-0.1875128999529393,-0.3767015979702747,-0.309444129531385,-0.6760062767948579,-0.09460911703022318,-0.026960192171790413,-0.13639996346948294,-0.32324030019285627,-0.21824642982208692,-0.08133030391118845,
0.778,-0.5931362287254027,-0.19266369527488714,-0.3822130765080215,-0.3161530871592639,-0.6838528703042449,-0.09805819571407219,-0.03434371611107842,-0.1356014713950942,-0.33796418895160474,-0.2670557176597235,-0.08258284860086362,
1.277,-0.602586110078143,-0.18777581449177264,-0.3854536973628861,-0.31231769193884285,-0.699342447691651,-0.0995487416942723,-0.033976863790745736,-0.15197999572372048,-0.318198323135754,-0.2658854763150532,-0.08068273644526498,
1.777,-0.6091620114965937,-0.19215814038657178,-0.3923762511540073,-0.31230679737488226,-0.6973595370694847,-0.10075120674854647,-0.03588353540257105,-0.15272474205006104,-0.3121734032367352,-0.26639366248136265,-0.08545558341577114,
2.276,-0.617918094174189,-0.19482095494293497,-0.3864944931151221,-0.3165565424300667,-0.6977509677363928,-0.10137851137838168,-0.038535184911169945,-0.17144708628821173,-0.3195831153936407,-0.2796165821312529,-0.08333783114383124,
2.777,-0.621460733791534,-0.1962109007297933,-0.39386115172915936,-0.31915676262128717,-0.6842948522251923,-0.10150518135704122,-0.035243502346787164,-0.14603747625746955,-0.3318113159055872,-0.23808390337213772,-0.08410379990991794,
3.287,-0.6255075070113681,-0.1953721401357341,-0.3978260065293202,-0.31896287046249927,-0.6832703038040266,-0.10240138267487352,-0.03755106192344823,-0.1425872924393555,-0.3331688534546498,-0.24426108709137445,-0.0846765860949661,
3.778,-0.6322470202254262,-0.19200771905676745,-0.3924175835615472,-0.3144639952252411,-0.6969997745179964,-0.10334080614605543,-0.03238769224294439,-0.16983153621042427,-0.322565428827324,-0.2279551026534717,-0.08501168964878304,
4.277,-0.6403505112330655,-0.19419840156912643,-0.39426465625495405,-0.3164501011469606,-0.6930397888540762,-0.10499782482875109,-0.04014613066987407,-0.16970423126362688,-0.3250655025849588,-0.26026573702245004,-0.0868768370162754,
4.776,-0.6399517172497259,-0.1960724256103624,-0.39819701702400373,-0.3214319095770293,-0.6795379285063747,-0.10383545759011067,-0.03573958585972907,-0.16303550509022766,-0.33515633725192717,-0.24796328106528404,-0.08669722305529508,
