ROI,n_spikes,spike_times_s
ROI.01 [],1,192.785
ROI.03 [],1,193.278
ROI.06 [],1,193.278
ROI.07 [],1,202.278
ROI.11 [],1,192.277
ROI.13 [],1,193.278
