ROI,mean0,sd0,thr
ROI.E [],0.0221665181668446,0.011689339569295418,0.05723453687473086
ROI.C [],0.009573824577390717,0.007788218593513195,0.0329384803579303
ROI.A [],0.007381945347584119,0.002022385173196242,0.013449100867172844
ROI.F [],0.01919983519841958,0.020044763664415505,0.0793341261916661
ROI.B [],0.0009409234885763991,0.001219973364764597,0.00460084358287019
ROI.D [],0.04738717735970629,0.029431207144442986,0.13568079879303524
ROI.01 [],0.0216039646960458,0.013415644374213293,0.061850897818685684
ROI.02 [],0.01335005849210573,0.008196014255088471,0.03793810125737114
ROI.03 [],0.02218258799094048,0.008838350685010196,0.04869764004597107
ROI.04 [],0.013218835073426966,0.006200299817465086,0.03181973452582222
ROI.05 [],0.003546289642225103,0.0029453130085865214,0.012382228667984666
ROI.06 [],0.008015742651553422,0.003923830848513264,0.019787235197093214
ROI.09 [],0.024505905272281296,0.012045495319708763,0.060642391231407584
ROI.10 [],0.028157314254333078,0.011805044308777277,0.0635724471806649
ROI.11 [],0.024785408484318164,0.010979069446165442,0.05772261682281449
ROI.12 [],0.022812868380411862,0.015762391932810774,0.07010004417884419
ROI.13 [],0.026646316013541053,0.014478274856462647,0.070081140582929
ROI.14 [],0.023046973167974192,0.01411390318352727,0.065388682718556
ROI.16 [],0.02605008602715277,0.011322490913820394,0.06001755876861395
ROI.17 [],0.020531743839747894,0.013114012499075334,0.0598737813369739
ROI.18 [],0.025962839734545093,0.014527018731958483,0.06954389593042054
ROI.19 [],0.021760353322330464,0.00999214382898216,0.051736784809276945
ROI.20 [],0.023063428813442092,0.011628329475172868,0.0579484172389607
ROI.21 [],0.023970999097507502,0.014674537860529456,0.06799461267909587
ROI.22 [],0.0462935060216245,0.02397928313701384,0.11823135543266602
ROI.23 [],0.012820318795465732,0.011569716906689823,0.0475294695155352
ROI.24 [],0.014965664051338841,0.009370038867032027,0.04307578065243492
ROI.26 [],0.00242294062483773,0.0030575490312944585,0.011595587718721106
ROI.27 [],0.0026409411184160976,0.0028742821431208022,0.011263787547778504
ROI.29 [],0.0025191161719292044,0.0031699672404557934,0.012029017893296585
ROI.30 [],0.004081042630594435,0.0032443288220504836,0.013814029096745884
ROI.31 [],0.01609108583759063,0.019832345671322908,0.07558812285155936
