ROI,n_spikes,spike_times_s
ROI.10 [],3,36.281;70.786;106.278
ROI.13 [],3,36.281;70.786;106.278
ROI.06 [],2,70.786;106.278
ROI.03 [],2,70.786;106.278
ROI.11 [],2,36.281;70.786
ROI.14 [],2,70.786;106.278
ROI.15 [],2,70.786;106.278
ROI.16 [],2,70.786;106.278
ROI.20 [],2,70.786;106.278
ROI.18 [],2,70.786;106.278
ROI.12 [],1,106.278
ROI.17 [],1,70.786
