Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.263,0.01899467872269479,-0.0011661087908663135,0.0,0.015539322507877675,0.0014360869442484902,0.004656596532677475,0.017184210113070218,-0.018151282460147602,-0.0013060989353242969,0.018427274832080644,0.014336714133683908,0.014434095843333297,0.011815340443862269,0.004656596532677475,-0.002592246215483256
0.779,0.02431472731293398,0.0062099162548008725,0.0,0.043686944665601454,0.010187567805414447,0.03953055907795154,0.01691505430196546,-0.002664660058307965,0.004283256152827073,0.014340110092693419,0.011520171921706412,0.02559868609835909,0.0382395499602894,0.03953055907795154,0.012146572766838847
1.278,0.041680498528423704,0.02329097650200283,0.0,0.028607640082965485,0.03817380887035327,0.03766935534167916,0.040218200836459495,0.003122186602552174,0.025392097382703916,0.02711624055534176,0.03206269891521804,0.04377059741145922,0.024472168647137357,0.03766935534167916,0.029868627418125654
1.783,0.06899540030895639,0.0208715227687946,0.0,0.04243212660348283,0.02687225955391853,0.05083689480655721,0.059713110767538366,0.006108235395039873,0.022166298455307425,0.04293207303655017,0.02975069787594747,0.07722988233386638,0.04023210249470618,0.05083689480655721,0.026679541342504068
2.286,0.07311096549686907,0.011513825082905988,0.0,0.04589022735171358,0.026942005739839084,0.03691591126401209,0.06161770694430128,0.013295924278746388,0.012185183033350136,0.02073114410225609,0.03950402118129075,0.07432291537884698,0.06322763583750977,0.03691591126401209,0.028885156539562064
2.776,0.059411226191196494,0.018200381346066136,0.0,0.030043261512125257,0.023968697055157133,0.05426545752096488,0.058850114451024754,0.0019459251589823202,0.018019739935466458,0.017340935142256136,0.026737188177341754,0.06346359618281647,0.05195923069237612,0.05426545752096488,0.02382374081322747
3.277,0.05699591668726101,0.025695120575997477,0.0,0.05464866644433246,0.03854252168547894,0.04679072877371212,0.06970184499396018,0.02084542822631783,0.017588202487416615,0.01614398060501657,0.0468675795425825,0.05087600329399525,0.0305234040371668,0.04679072877371212,0.03451497949679553
3.776,0.05320356628810353,0.027742613875291297,0.0,0.03655274344917653,0.017061898261101403,0.022511916459802127,0.06251232264331458,0.019185018791067123,0.04007987070128445,0.03152656809490341,0.050519414090990714,0.05630243631776961,0.033345765909844755,0.022511916459802127,0.01735192093594582
4.277,0.052287911706089596,0.02273224253113897,0.0,0.04467587056555749,0.009826037835958305,0.021429933508431125,0.041179862919348435,0.011163649622647025,0.02154631233311291,0.02018919808336743,0.03977701745732947,0.07595352227210836,0.05487613466655897,0.021429933508431125,0.013237513624761159
4.778,0.05030323653989145,0.01268737789658284,0.0,0.02379226359405381,-7.892508346867916e-05,0.03251819787515864,0.05209937177749888,0.014514315551718076,0.004629332354429149,0.006132217905422652,0.021099111160793424,0.04580056240853661,0.029165736343568813,0.03251819787515864,0.0056317449404994805
5.276,0.051281325061193025,0.025633183329632138,0.0,0.04313372466314103,0.008107577179559785,0.04984888341620158,0.062444747632309824,0.026533396087845943,0.02729700337693953,0.022483966250178698,0.04024114642645606,0.05957500064547533,0.047599928916949266,0.04984888341620158,0.00891995536121924
5.777,0.046391396745404476,0.0179651054797585,0.0,0.003034922764119741,0.009338037682967943,0.03226561104361394,0.035975799070710045,0.022639101529051672,0.025126289575853222,0.01370806117707278,0.020154998337509705,0.06673748921668525,0.011635124962263748,0.03226561104361394,0.006418471482891556
