ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],117.777,17.777,80,100
ROI.10 [],117.777,17.777,80,100
ROI.11 [],118.277,18.277,80,100
ROI.17 [],76.284,26.284000000000006,30,50
ROI.18 [],189.786,39.786,130,150
ROI.20 [],117.777,17.777,80,100
ROI.21 [],117.777,17.777,80,100
