ROI,mean0,sd0,thr
ROI.01 [],0.1753836537828204,0.009568556643179725,0.22322643699871902
ROI.02 [],0.02573775064200403,0.0028092714242526342,0.0397841077632672
ROI.04 [],0.009864235045493828,0.0049069999871460285,0.03439923498122397
ROI.05 [],0.014253014433886267,0.004778490010843476,0.038145464488103645
ROI.06 [],0.16115132542455649,0.07466917420974017,0.5344971964732573
ROI.07 [],0.007612594779375959,0.0010061785647655203,0.012643487603203562
ROI.08 [],0.007236838789371658,0.001943722546430451,0.016955451521523914
ROI.09 [],0.008293135271417318,0.010094301434349516,0.0587646424431649
ROI.10 [],0.06832247824185651,0.015411523995892287,0.14538009822131795
ROI.11 [],0.196346993121292,0.02684715607683593,0.33058277350547166
ROI.12 [],0.005840254205841505,0.0012477826143418953,0.01207916727755098
