Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 []
0.258,0.029823451271699983,0.008435258456672158,0.0,0.36481394278139356,0.06580267194590426
0.779,0.06187419554262971,0.03576817267908879,0.0,0.558440975864786,0.07149658837558248
1.277,0.09491620730602575,0.036883118719479926,0.0,0.733266023453243,0.08623773267814175
1.777,0.09619090325553832,0.03623145963034225,0.0,0.7523161303480433,0.06805484703870575
2.277,0.11865446760648166,0.042497788401283404,0.0,0.5367475455966488,0.06970615583764765
2.777,0.06446440220636844,0.0003102415195982628,0.0,0.39770689964437894,0.008812758847820784
3.277,0.10261314511898172,0.031115818145949395,0.0,0.46228648741441675,0.03388902370561514
3.777,0.07409866597827311,0.023688615415894395,0.0,0.2408169471292948,0.0295793326672165
4.287,0.12028875707015196,0.003716624158795988,0.0,0.3368232534240345,0.023412905720450267
4.778,0.14577359198995285,0.03515756271394784,0.0,0.3894921891329377,-0.0047083360711100315
5.278,0.12953516280691485,0.018788267169335734,0.0,0.24102663681188438,0.02384103376513052
5.778,0.16819797807133682,0.053812672353237896,0.0,0.6292321987111132,0.04899199963613708
6.279,0.10379523615017305,0.01768455992173087,0.0,0.33926221546917035,0.050177560475445714
6.776,0.09450694085946144,0.029636691140782195,0.0,0.43662313731664615,0.07503038952634422
7.277,0.11260280254388111,0.039994378335633095,0.0,0.5790359065200709,0.03249693719736767
7.787,0.09900360809145121,0.028314056002191668,0.0,0.3404545963658823,0.034998345322025774
8.278,0.1314430904433728,0.03294692078989035,0.0,0.456359997862212,-0.00021070542302591938
8.777,0.1467102201487001,0.024075315811737517,0.0,0.5019038361018353,0.02866968771775403
9.281,0.1861737180304392,0.03260425403737669,0.0,0.40712554427427994,0.030595710267678933
9.786,0.1799274358464115,0.054196522068731975,0.0,0.8156406666531331,0.053350220948072034
10.278,0.24706858612766847,0.05911632788261676,0.0,0.5705147955530561,0.052323785440633194
10.776,0.14202326850041322,0.030568272453335366,0.0,0.3236998060941922,0.04070618131588415
11.286,0.14610580557562589,0.048072033205957675,0.0,0.37168643558796544,0.04336332173712275
11.778,0.08731787853456104,0.03479546108668701,0.0,0.05007683066622002,0.001013708268996721
12.277,0.10169152835252898,0.03933898844344758,0.0,0.1614506161460494,0.02915168317477711
12.776,0.08648141513533711,0.04845692357869008,0.0,0.3380894153720261,0.028149383588108028
13.276,0.06145787736388618,0.03730676830690169,0.0,0.16091849392237584,0.04187772252393093
13.777,0.128708880953226,0.046614950860287566,0.0,0.28888275415699466,0.046930500068526886
14.277,0.03632840042380261,0.03047533609958859,0.0,0.046969081440603515,0.01957201674039744
14.776,0.06278275384572755,0.042818018709045426,0.0,0.25146396684859124,0.0413741059741798
15.278,0.10050484916763708,0.05372805003672394,0.0,0.5415870090127808,0.043684117696304064
15.777,0.12363626761170937,0.06650256518427299,0.0,0.3869737247740421,0.0816047431018871
16.285,0.11701510924689836,0.06386355794322772,0.0,0.40452364427154913,0.06511042238675328
16.777,0.0932175434915565,0.05431764227299791,0.0,0.344943497463653,0.04735317142173844
17.286,0.09379237621148882,0.0643571687528349,0.0,0.21786036095965952,0.04998259758676603
17.777,0.027638322179555426,0.04777770227073243,0.0,0.2585476567345022,0.056513301335059635
