ROI,n_spikes,spike_times_s
ROI.E [],2,42.277;112.278
ROI.09 [],2,41.277;112.785
ROI.13 [],2,40.297;111.777
ROI.12 [],2,41.788;112.278
ROI.17 [],2,42.790;114.280
ROI.19 [],2,41.788;115.288
ROI.14 [],2,42.277;111.777
ROI.16 [],2,42.790;113.276
ROI.11 [],1,40.297
ROI.10 [],1,40.777
ROI.18 [],1,42.277
ROI.20 [],1,42.790
