ROI,n_spikes,spike_times_s
ROI.31 [],9,18.778;52.278;77.780;84.778;94.778;115.778;136.288;160.285;179.288
ROI.22 [],8,34.778;49.277;60.292;88.287;115.277;142.777;151.777;193.788
ROI.D [],6,34.778;60.292;88.287;142.777;151.777;193.788
ROI.B [],1,92.278
ROI.A [],1,90.777
ROI.09 [],1,193.278
ROI.03 [],1,92.777
ROI.19 [],1,196.277
ROI.26 [],1,90.777
ROI.27 [],1,85.777
ROI.30 [],1,92.278
