ROI,n_spikes,spike_times_s
ROI.04 [],6,23.289;28.779;68.779;75.777;123.776;153.285
ROI.10 [],4,18.288;27.278;119.288;162.277
ROI.08 [],4,22.778;75.278;123.277;154.276
ROI.02 [],2,125.782;156.787
ROI.12 [],2,23.289;126.786
