Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 [],ROI.03 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.25 [],ROI.26 []
0.257,0.21781447709368362,0.016272235755880625,0.03601751316385989,0.024700259898089792,0.14627002066687697,0.010763666893027093,0.011784059846845536,0.02589165308736578,0.04657133497395883,0.14982838018200992,0.009366491508313871,0.0,0.04097871211916987,0.030985832463870145,0.03282840863468838,0.03371037237533917,0.022914428198576337,0.0315786944604364,0.019901164850066603,0.08023482589756122,0.015561746549724604,0.11561306124149372,0.04001321452525029,0.08138112310673717,1.010604344972064,0.2646105002742084,0.14655355027025435
0.78,0.1988278692043016,0.009113114058880548,0.032687585101272155,0.01916303803209211,0.12378816489097641,0.009729215731472026,0.001738007563378836,0.014214084266141208,0.02182285596538153,0.10352980335317306,0.0059561675951088,0.0,0.02058893097353884,0.017792943282071347,0.024600580179037376,0.031752761686810134,0.027910056732699515,0.023057489351178684,0.018811329877579226,0.06538961073512853,0.00887022802688361,0.08460812365158614,0.049533503577882075,0.08701886366125984,0.3828455213604816,0.10386067927455046,0.14277122729169495
1.277,0.1750488551401141,0.008614968152870548,0.03160487984875656,0.01720453243658197,0.07650945212597464,0.007241902290491,0.008434791368199978,0.027224073643105945,0.04253716111581365,0.07097526898317547,0.004826009739541981,0.0,0.023918656307185673,0.020861542515302017,0.00803356111273485,0.017399836966765458,0.018524499262099342,0.02864971349618073,0.01924504093169091,0.08426202108774548,0.012201042627985038,0.10133758880902118,0.030199428706802995,0.06564144132254013,0.9054982906805971,0.12618262598189126,0.07503418699099652
1.777,0.15484109886883507,0.004965898691325921,0.023209745316609416,0.01321112793411155,0.0947551193554807,0.0047249526829069525,0.003198905227864023,0.015824027164626567,0.020821737245597178,0.05672121878451745,0.004907888292504823,0.0,0.018608382739989885,0.014747305801578387,0.02031055092262273,0.021095843752983633,0.01704684284082982,0.021693682138059344,0.012105130653209542,0.016820379064842142,0.00201841903887641,0.07940579990315912,0.06106188922774054,0.04185323714981825,0.6622942836310565,0.1458766860697322,0.04623915902169212
2.278,0.14643861972917072,0.005002174422152979,0.01948580116494127,0.009006472859657624,0.14312279528247746,0.005481797316434993,0.00658235527849022,0.028548036016643748,0.012423222538626866,0.05530342886861324,0.0066632717034178154,0.0,0.0033127530922615455,0.015731894593779494,0.013542240118481532,0.011274797762952735,0.016241243156338403,0.020116289248129787,0.00450247364506205,0.012109486099537256,0.0036512831407533373,0.06484553530003712,0.07272026176220331,0.019053114557833196,0.3526880245315341,0.10241356265245614,0.05838850604718361
2.777,0.13070588208532838,0.0079932562051386,0.021757441402324915,0.008819715578453064,0.07815181700142981,0.006388811883332542,0.005053803698360195,0.02159973957158057,0.011773427417429963,0.05755292448794079,0.0038394147151148542,0.0,0.02418155266159137,0.007657961174499844,0.008858161916954342,0.013128976104308937,0.016938699661120927,0.015545773522514577,0.005729515258049154,0.029014727268564973,0.004308459938154968,0.07221126866944598,0.05597536637820441,0.029639801729085022,0.13104676133003254,0.0800938389195118,0.097932626577634
3.277,0.10484619738305032,0.0034107598179881713,0.004588832861279419,0.010502001944533696,0.0506681429502778,0.00423186410117079,0.00019811428197673457,0.02330448198005701,0.030687906987755156,0.05977452399707211,0.0035864494741397667,0.0,0.027050261500352165,0.011477941860518311,0.002581454414746735,0.007714356580155035,0.01834328337581072,0.023632095726080493,0.006470911252435838,0.03876352692162667,0.0030489975378515284,-0.0103043056686993,0.029115812884461773,0.03427539389023275,0.3915425667114935,0.11055168529332914,0.08729675369057881
3.778,0.1010087937327145,0.005918827422290004,0.00859555768888203,0.011834460298041374,0.07688794481451619,0.0027706181772335354,0.007998489554467069,0.021612861407540516,0.031568440208265436,0.08351102073066785,0.0017983199133428764,0.0,0.02027366528740523,0.016749562917566612,0.008013134167770754,0.019210056499918346,0.008963000218374628,0.018059865615061982,0.013951448967183618,0.05837689624971216,0.005403354650152581,0.049105160079862216,-0.006133890320295004,0.0480058622790821,0.9195391704183052,0.09147522914578618,0.08013135680404004
4.284,0.08311313081079778,0.005706350656029248,0.014418105391232667,0.01370616186889425,0.05364033068750449,0.003041819129623655,0.003547319802066873,-0.0020292375629478677,0.023610452540795832,0.019869929236193733,0.005087804840738513,0.0,0.02867028180019432,0.016404321062819877,0.0004236803149901604,0.012465261127497433,0.015916405757928374,0.025389764097835263,0.01271676113128877,0.05865827283646843,0.003887963693840011,0.022664628437786917,0.03592411099974178,0.0644738399785108,0.2991522791196953,0.05585922104798117,0.026598002897211426
4.777,0.08248865104389302,0.00436816920324419,0.013548535970935765,0.009693746896877747,0.05148960242627929,0.00613126075074953,0.009184274509857508,0.015795578157724758,0.016468989870510906,0.04039151448837622,0.006696805925228893,0.0,0.010355436434010684,0.005319346739421169,0.018725433262812567,0.018736859453743565,0.01816941460486001,0.017863866729295987,0.005306808050910316,0.004704745937125549,0.0033674047714721263,0.03421878845640973,0.039012801324656905,0.03390529378652169,1.010461498478138,0.1331673944296394,0.040941669453551634
