ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],186.777,56.77699999999999,130,150
ROI.03 [],183.277,53.27699999999999,130,150
ROI.04 [],184.776,54.77600000000001,130,150
ROI.05 [],187.778,57.77799999999999,130,150
ROI.06 [],77.777,47.777,30,50
ROI.06 [],187.778,57.77799999999999,130,150
ROI.07 [],189.777,59.77699999999999,130,150
ROI.08 [],185.776,55.77600000000001,130,150
ROI.09 [],185.776,55.77600000000001,130,150
ROI.10 [],184.276,54.27600000000001,130,150
ROI.11 [],185.776,55.77600000000001,130,150
ROI.12 [],188.277,58.27699999999999,130,150
ROI.13 [],184.776,54.77600000000001,130,150
ROI.14 [],185.776,55.77600000000001,130,150
ROI.15 [],185.776,55.77600000000001,130,150
ROI.16 [],185.776,55.77600000000001,130,150
ROI.17 [],186.777,56.77699999999999,130,150
ROI.18 [],189.777,59.77699999999999,130,150
ROI.19 [],185.776,55.77600000000001,130,150
