ROI,n_spikes,spike_times_s
ROI.06 [],2,77.777;187.778
ROI.02 [],1,186.777
ROI.03 [],1,183.277
ROI.04 [],1,184.776
ROI.05 [],1,187.778
ROI.07 [],1,189.777
ROI.08 [],1,185.776
ROI.09 [],1,185.776
ROI.10 [],1,184.276
ROI.11 [],1,185.776
ROI.12 [],1,188.277
ROI.13 [],1,184.776
ROI.14 [],1,185.776
ROI.15 [],1,185.776
ROI.16 [],1,185.776
ROI.17 [],1,186.777
ROI.18 [],1,189.777
ROI.19 [],1,185.776
