ROI,n_spikes,spike_times_s
ROI.06 [],2,63.777;187.777
ROI.15 [],2,57.278;191.277
ROI.02 [],1,190.777
ROI.04 [],1,191.777
ROI.03 [],1,182.777
ROI.05 [],1,190.276
ROI.08 [],1,184.278
ROI.11 [],1,191.777
ROI.10 [],1,186.278
ROI.14 [],1,185.277
ROI.16 [],1,186.777
ROI.17 [],1,190.276
ROI.18 [],1,190.276
