ROI,n_spikes,spike_times_s
ROI.22 [],10,39.777;58.278;82.277;89.279;106.777;134.777;144.784;161.777;166.779;184.778
ROI.31 [],2,71.278;113.277
ROI.F [],2,70.795;113.788
ROI.E [],1,156.788
ROI.09 [],1,155.278
ROI.11 [],1,156.788
ROI.10 [],1,156.276
ROI.12 [],1,160.788
ROI.13 [],1,157.778
ROI.16 [],1,157.277
ROI.14 [],1,161.777
ROI.21 [],1,160.283
ROI.19 [],1,159.279
