Term,Coefficient,Std_Error,z_value,p_value,Significance
Intercept,1.798276522313056,0.7952702112211729,2.2612144865224137,0.02374597847749862,*
C(condition_group)[T.red],0.64088290503641,0.801861066699605,0.7992443225535715,0.42414875623978154,ns
ROI (random effect var),0.09929348867254695,,,,
