ROI,Group_A,Group_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.01 [],blue,red,2,3,0.3696642628192397,0.708431810032276,0.8,ns
ROI.06 [],blue,red,3,2,0.3447344980234681,1.2601427832498684,0.2,ns
ROI.07 [],blue,red,1,5,0.2287383325674776,0.052594074758280485,1.0,ns
ROI.11 [],blue,red,1,3,0.7003984893995646,0.8810564333105203,1.0,ns
