ROI,n_spikes,spike_times_s
ROI.22 [],7,27.295;45.778;65.288;147.780;165.786;192.277;199.289
ROI.D [],6,27.295;49.788;58.278;114.277;147.780;199.289
ROI.F [],2,37.287;146.278
ROI.31 [],2,37.287;146.278
