ROI,n_spikes,spike_times_s
ROI.03 [],2,62.280;100.775
ROI.13 [],2,62.280;100.775
ROI.07 [],2,68.777;106.778
ROI.01 [],1,61.788
ROI.02 [],1,106.778
ROI.06 [],1,61.788
ROI.08 [],1,106.288
ROI.09 [],1,59.776
ROI.11 [],1,61.276
