ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.06 [],54.788,4.787999999999997,30,50
ROI.06 [],61.778,11.777999999999999,30,50
ROI.06 [],73.278,23.278000000000006,30,50
ROI.06 [],78.777,28.777,30,50
ROI.06 [],99.287,49.287000000000006,30,50
ROI.06 [],121.778,21.778000000000006,80,100
ROI.06 [],127.778,27.778000000000006,80,100
ROI.06 [],137.778,37.77799999999999,80,100
ROI.06 [],143.78,43.78,80,100
ROI.06 [],148.778,48.77799999999999,80,100
ROI.06 [],172.294,22.29400000000001,130,150
ROI.06 [],176.778,26.77799999999999,130,150
ROI.06 [],182.278,32.27799999999999,130,150
ROI.06 [],185.785,35.785,130,150
ROI.06 [],189.794,39.79400000000001,130,150
ROI.11 [],60.278,10.277999999999999,30,50
ROI.11 [],76.279,26.278999999999996,30,50
ROI.11 [],95.281,45.281000000000006,30,50
ROI.11 [],127.778,27.778000000000006,80,100
ROI.11 [],150.783,0.782999999999987,130,150
ROI.11 [],166.278,16.27799999999999,130,150
ROI.11 [],168.278,18.27799999999999,130,150
ROI.11 [],194.286,44.286,130,150
ROI.11 [],197.778,47.77799999999999,130,150
ROI.000 [],51.777,1.777000000000001,30,50
ROI.000 [],53.788,3.7879999999999967,30,50
ROI.000 [],63.778,13.777999999999999,30,50
ROI.000 [],66.279,16.278999999999996,30,50
ROI.000 [],73.778,23.778000000000006,30,50
ROI.000 [],79.778,29.778000000000006,30,50
ROI.000 [],95.785,45.785,30,50
ROI.000 [],111.285,11.284999999999997,80,100
ROI.000 [],113.283,13.283000000000001,80,100
ROI.000 [],115.278,15.278000000000006,80,100
ROI.000 [],121.778,21.778000000000006,80,100
ROI.000 [],124.288,24.287999999999997,80,100
ROI.000 [],133.278,33.27799999999999,80,100
ROI.000 [],135.777,35.77699999999999,80,100
ROI.000 [],146.278,46.27799999999999,80,100
ROI.000 [],156.777,6.776999999999987,130,150
ROI.000 [],166.778,16.77799999999999,130,150
ROI.000 [],173.279,23.278999999999996,130,150
ROI.000 [],176.778,26.77799999999999,130,150
ROI.000 [],186.787,36.787000000000006,130,150
ROI.000 [],194.778,44.77799999999999,130,150
