ROI,mean0,sd0,thr
ROI.02 [],0.16945695429388188,0.06836202898946507,0.4429050702517422
ROI.03 [],0.20518788649084427,0.12423175857627422,0.7021149207959412
ROI.04 [],0.13996717711229836,0.03309418933541619,0.2723439344539631
ROI.05 [],0.028201209689435434,0.008098564529206221,0.06059546780626032
ROI.06 [],0.013342117769873051,0.007020179759917129,0.04142283680954156
ROI.07 [],0.011464318074669345,0.009889024089955506,0.051020414434491373
ROI.08 [],0.009406107075520656,0.006102207710180903,0.033814937916244264
ROI.09 [],0.03514241623196101,0.007713431388857139,0.06599614178738956
ROI.10 [],0.024980505692259854,0.010185051292757078,0.06572071086328816
ROI.11 [],0.16370391212468433,0.05985561449176889,0.4031263700917599
ROI.12 [],0.01811675231974796,0.009584303727881984,0.056453967231275895
ROI.13 [],0.024877876941154533,0.014693174901768292,0.0836505765482277
ROI.14 [],0.017047335024516466,0.015264427183929504,0.07810504376023449
ROI.15 [],0.018141891843837247,0.010585191507682385,0.06048265787456679
ROI.16 [],0.027270282922558155,0.019045422306538096,0.10345197214871055
