filename,group,replicate,n_rois,n_spiking_rois,total_spikes,status,error
blue1.csv,blue,1,9,9,34,success,
blue2.csv,blue,2,9,9,32,success,
blue3.csv,blue,3,9,9,34,success,
blue4.csv,blue,4,7,7,21,success,
blue5.csv,blue,5,8,8,26,success,
Ctrl1.csv,Ctrl,1,0,0,0,success,
red1.csv,red,1,1,1,3,success,
red2.csv,red,2,0,0,0,success,
red3.csv,red,3,0,0,0,success,
