Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.258,,0.07670184843832009,0.2868945005914361,0.04056024213616753,0.07609042297459873,0.02830039079570811,0.0450452146560745,0.0646658688727388,0.004027697696896406,0.06365734807048085,-0.05293030645881856,0.10999640754406394,0.05630310938971377,-0.05785898087578338,-0.046566122271783604,-0.05690972391831702,0.016349650828989093,0.11168275862676386,0.04387105896424196,-0.007524331223422025,0.021399323533170075,0.07219116887683534,0.0453607991183202,-0.6491744955565649
0.777,,0.10620110013106893,0.3275179780124426,0.019501039948321763,0.033955299223862444,0.0039043588781740705,0.021075340412360085,0.0154998984464345,0.0035605482229839067,0.06313833956983354,-0.0004977195937727821,0.04392963324294982,0.021079186859955197,-0.032280872363133456,-0.013813032690041712,-0.012990907175359506,0.019183207026091505,0.03157084595777196,0.015469541768969692,-0.0027116118180141964,0.04237614124323122,0.07255027794667818,0.016929914944867223,-0.2929021882103347
1.277,,0.07092518562185673,0.27193407258080543,0.02369685653690214,0.021856338479917144,0.004038566902114596,0.010842296954781259,0.021709784124464896,0.011302719423034773,0.05437100880090585,0.0005473825759366107,0.01192002441940296,0.011196879907207656,-0.008992887420848266,-0.010160059153381747,-0.023134082334863852,0.020491846798328994,0.017587694139978235,0.010801234001167169,-0.006451144449755265,0.034885989575404674,0.07594991401569932,0.009571940563198626,-0.12204408286593053
1.777,,0.07315912583677632,0.3008115662368234,-0.01861895870756597,-0.01717283737707783,-0.003173159708804289,-0.00851894760732825,-0.017057687526365328,0.010754960489984882,0.05106148113216603,-0.0008509648345020723,-0.00936573347238794,-0.008797548498520281,0.007065840116380852,0.0079829036205142,0.014216125744917294,0.022978576052066012,-0.013818902538554443,-0.008486683858059951,0.0029795412561025836,0.006129533464317585,0.07728008164394222,-0.007520810442513206,0.09589177939465961
2.277,,0.07347448857082084,0.19815995215553037,-0.034158487547671965,-0.0375452614475511,-0.04566543660480505,-0.024013785034556968,-0.02810988282204996,0.014895707660283553,0.06556563680383437,0.02733822356788599,-0.026746342259364328,-0.012753011003552915,0.030581823937590107,0.02478913266082518,0.034155532156559275,0.04085096744117989,-0.052081272446206875,-0.031102905728738976,0.01434790314334142,0.022689506288407157,0.0864991352322597,-0.026032637640253833,0.39715788370296873
2.787,,0.062139703568196605,0.18569051456456248,-0.03544077513149986,-0.04137534855713078,-0.04431393821756258,-0.036228885453832155,-0.03891720655483741,0.024272283013059937,0.07426804935664162,0.04613417628470234,-0.06683151551419458,-0.02205312550805083,0.04245073370979988,0.0428412470055956,0.05263619121349315,0.048695257660520665,-0.0703637055365335,-0.02897432312751905,0.01649923757004752,0.026685319319581777,0.08310770477157021,-0.029445588503864677,0.5635054187889398
3.276,,0.09377161831854931,0.178678650460114,-0.05277165474352314,-0.05559048057466881,-0.04999198430888499,-0.04298021236720036,-0.040676706737486676,0.01799895503746546,0.06867979606350245,0.05136042035399441,-0.0855869743466453,-0.04017880340129495,0.06111024696239803,0.04717616259991489,0.06898764571150202,0.05161758086644354,-0.08340853000324185,-0.04080570912510651,0.01998435678401285,0.030088648942526254,0.08643495843078461,-0.03716970190843464,0.6802589569135162
3.787,,0.08588530460253463,0.1394408765511376,-0.04650540573133138,-0.06345055667263512,-0.051944411459351136,-0.045371416649129186,-0.03726845110445131,0.01988388427029049,0.06492039493256734,0.06215608706393461,-0.08758384054516914,-0.029212631997619105,0.05855659786126534,0.04840606953607308,0.07038816353433092,0.05662125840980985,-0.1030819846325837,-0.040472208595650934,0.014310946096304055,0.027535814688772323,0.08919216318709482,-0.03357513623100231,0.8128404700705155
4.278,,0.07072348152476464,0.15904857023192323,-0.06263008188796476,-0.06494528829524196,-0.05708737761193144,-0.04000445258675562,-0.028512631776101898,0.021048579248461232,0.057812212047691894,0.04559931106929452,-0.09568735603358004,-0.03953011832543622,0.06501160973671122,0.0523910833479467,0.06681689662403864,0.04450729305284173,-0.08644733191341769,-0.04404815799419662,0.007093988058033207,0.01313128071956578,0.07145962753763704,-0.03529821201287117,0.8700716328586859
4.778,,0.08714381010810131,0.23089949379877245,-0.04790849645013157,-0.07146794850711084,-0.0482547431847668,-0.04372174440277612,-0.03712711901385066,0.018558659421857738,0.0498527007356843,0.046680489479470844,-0.08651831639689284,-0.04324494214740124,0.06402571636783944,0.0489240111300831,0.06274293972999273,0.04035937741468087,-0.09354637664050082,-0.044623413929907735,0.01349783408979338,0.009968360597705799,0.07199144614418941,-0.03257071551491304,0.787953364412785
5.278,,0.035164681591978046,0.19039370259297528,-0.048811324069082444,-0.08363618599514532,-0.04627777204709221,-0.048900895047422566,-0.05793438931162449,0.01396801135216085,0.045973119851643894,0.044925532068499203,-0.09186921052617424,-0.031856685719545794,0.07282744219640386,0.056499240498181905,0.08138492355120404,0.03866484680070745,-0.08253070495425514,-0.047175043185125075,0.018754275636329337,0.017819227155948004,0.06844171935361464,-0.03988936751094495,0.8164064531624576
5.775,,0.03194124137842193,0.09841973089418662,-0.05183984577583517,-0.08961599987497557,-0.039615837673860774,-0.04850446123475106,-0.03483977541697936,0.011127782915585286,0.03979968541650776,0.03166884287825252,-0.07907535706979096,-0.04499628350460302,0.07857110558390128,0.05642858125967866,0.08286407306753522,0.03458266731512381,-0.08684002244310819,-0.04410059633983979,0.013424009350872235,-0.002012245217517677,0.06293254326269315,-0.03626111713468742,0.9020882638291448
6.285,,0.06728177797107684,0.02564327131237957,-0.05574113546758885,-0.08401537304177127,-0.050606076422428994,-0.04554937574603136,-0.060071288371175854,0.017593499483197425,0.04150828359926791,0.055162616255977966,-0.11573426650589226,-0.06120651698905649,0.09116372605714954,0.06489233107196171,0.08700804408431397,0.03742059624562241,-0.12540481240416845,-0.05153530132696541,0.011502551495179618,0.004995928284955361,0.06046736368339157,-0.03632859496244579,0.9282309985034992
6.777,,0.06591183748834128,0.017370112729125507,-0.06881334278236785,-0.08556377811616732,-0.046416108063857195,-0.051215893749932746,-0.030807488933729574,0.012058372983743336,0.03767148473616463,0.04640379699530656,-0.1280068319737282,-0.05406669936426401,0.08303580095283813,0.062126669744134326,0.09130258103458307,0.028059827549016515,-0.1251688090529145,-0.05594865505087276,0.012304218904885656,0.0048578662394496985,0.05349248068402568,-0.03871499136021388,0.9112576768672135
7.279,,0.04365564943632805,0.04362536472044666,-0.028720662090293662,-0.08489116618881663,-0.01582005646122521,-0.042863714181399386,-0.04127178305926002,0.006150115601267928,0.03325221253798477,0.05161635907695191,-0.12194843928937033,-0.05947594747114528,0.07417994828228008,0.05732027259513235,0.08631646064926204,0.028909039688187466,-0.11670416458325263,-0.047805046119816764,0.011579271273740125,0.000701590360199512,0.05233467353624765,-0.03700397934703447,0.8114218688680557
7.777,,0.04949423136695793,0.0388235792744234,-0.026885913602448203,-0.0581526634864123,-0.010683688623847169,-0.026839630530369578,-0.0061410268792607805,0.00015359060251326454,0.02950878122437534,0.03378123608388123,-0.10399058653778374,-0.042925913954193914,0.06247308330411793,0.05139334169953033,0.07929186903275509,0.016278426187255796,-0.09198035337604879,-0.0347959488269271,0.00787638296673798,0.008754546983114616,0.037255513124085496,-0.016973282243270223,0.6940851627656203
8.292,,0.051628415423042626,0.07708984845149018,-0.04141042224299245,-0.06018540719791743,-0.011400271552031067,-0.03291659103775242,-0.024022251037361716,0.006078733786829244,0.025456758697946637,0.04298454859192554,-0.08613880710332138,-0.0435198529663198,0.06277917121610563,0.04386139225414147,0.07458504491158398,0.01786641720204557,-0.09317021365223196,-0.029966933251362092,0.004745509661320464,0.019291708057018242,0.027796170135965827,-0.016918635378275617,0.6312695591837362
