ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],151.277,1.2769999999999868,130,150
ROI.03 [],57.777,7.777000000000001,30,50
ROI.04 [],57.777,7.777000000000001,30,50
ROI.11 [],71.276,21.275999999999996,30,50
ROI.11 [],79.786,29.786,30,50
ROI.11 [],171.787,21.787000000000006,130,150
ROI.11 [],185.282,35.28200000000001,130,150
ROI.11 [],194.276,44.27600000000001,130,150
ROI.14 [],50.776,0.7760000000000034,30,50
ROI.14 [],70.793,20.793000000000006,30,50
ROI.14 [],79.786,29.786,30,50
ROI.15 [],50.776,0.7760000000000034,30,50
ROI.15 [],71.777,21.777,30,50
ROI.15 [],115.782,15.781999999999996,80,100
ROI.15 [],171.787,21.787000000000006,130,150
ROI.15 [],184.779,34.778999999999996,130,150
ROI.15 [],188.778,38.77799999999999,130,150
ROI.15 [],194.788,44.78800000000001,130,150
ROI.16 [],72.788,22.787999999999997,30,50
ROI.16 [],115.782,15.781999999999996,80,100
ROI.16 [],171.787,21.787000000000006,130,150
ROI.16 [],177.276,27.27600000000001,130,150
ROI.16 [],184.779,34.778999999999996,130,150
ROI.16 [],188.287,38.287000000000006,130,150
ROI.16 [],194.276,44.27600000000001,130,150
ROI.17 [],72.788,22.787999999999997,30,50
ROI.17 [],180.777,30.776999999999987,130,150
ROI.17 [],188.778,38.77799999999999,130,150
ROI.20 [],72.788,22.787999999999997,30,50
ROI.21 [],77.776,27.775999999999996,30,50
ROI.21 [],111.288,11.287999999999997,80,100
ROI.21 [],115.782,15.781999999999996,80,100
ROI.21 [],166.778,16.77799999999999,130,150
ROI.21 [],195.776,45.77600000000001,130,150
ROI.22 [],155.788,5.788000000000011,130,150
ROI.22 [],177.276,27.27600000000001,130,150
ROI.25 [],50.776,0.7760000000000034,30,50
ROI.25 [],70.793,20.793000000000006,30,50
ROI.25 [],166.778,16.77799999999999,130,150
ROI.25 [],170.78,20.78,130,150
ROI.25 [],177.276,27.27600000000001,130,150
ROI.25 [],194.788,44.78800000000001,130,150
