ROI,n_spikes,spike_times_s
ROI.15 [],3,41.287;76.783;140.782
ROI.03 [],3,82.777;122.777;151.787
ROI.21 [],3,31.785;72.776;111.777
ROI.08 [],2,83.788;152.776
ROI.02 [],2,85.276;152.776
ROI.14 [],2,73.784;145.777
ROI.05 [],1,140.782
ROI.24 [],1,82.777
