Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-170.50000E-003,23.00000E-009,15.97000E-003
1,1,2,-141.33000E-003,29.00000E-009,33.78200E-003
1,1,3,-1.30000E-003,37.00000E-009,52.41000E-003
1,1,4,247.23000E-003,43.00000E-009,70.08600E-003
1,1,5,592.29000E-003,48.00000E-009,87.74000E-003
1,1,6,1.05969E+000,54.00000E-009,105.35600E-003
1,1,7,1.63949E+000,59.00000E-009,123.01400E-003
1,1,8,2.37594E+000,115.00000E-009,142.34600E-003
1,1,9,3.02934E+000,346.00000E-009,160.56400E-003
1,1,10,3.42351E+000,679.00000E-009,178.22100E-003
1,1,11,3.59863E+000,902.00000E-009,195.86200E-003
1,1,12,3.68587E+000,1.04200E-006,213.51400E-003
1,1,13,3.74763E+000,1.15000E-006,231.13300E-003
1,1,14,3.80364E+000,1.25300E-006,248.85800E-003
1,1,15,3.85782E+000,1.35800E-006,266.52000E-003
1,1,16,3.90619E+000,1.45600E-006,284.68700E-003
1,1,17,3.95513E+000,1.56200E-006,302.30600E-003
1,1,18,3.99902E+000,1.66300E-006,319.96000E-003
1,1,19,4.04136E+000,1.76200E-006,337.60500E-003
1,1,20,4.08394E+000,1.86500E-006,355.21800E-003
1,1,21,4.12217E+000,1.97200E-006,372.87000E-003
1,1,22,4.15601E+000,2.06500E-006,390.51900E-003
1,1,23,4.19496E+000,2.16900E-006,408.30300E-003
1,1,24,4.23170E+000,2.27200E-006,425.94600E-003
1,1,25,4.26459E+000,2.37100E-006,443.59900E-003
1,1,26,4.29519E+000,2.47200E-006,461.24700E-003
1,1,27,4.32698E+000,2.57300E-006,478.86700E-003
1,1,28,4.35767E+000,2.67700E-006,496.59200E-003
1,1,29,4.38947E+000,2.77200E-006,514.25000E-003
1,1,30,4.41792E+000,2.87300E-006,532.01500E-003
1,1,31,4.44775E+000,2.97800E-006,560.09900E-003
1,1,32,4.47492E+000,3.07900E-006,577.74400E-003
1,1,33,4.50393E+000,3.17700E-006,595.54100E-003
1,1,34,4.52902E+000,3.27700E-006,613.20900E-003
1,1,35,4.55488E+000,3.37600E-006,630.85600E-003
1,1,36,4.57958E+000,3.47900E-006,648.50900E-003
1,1,37,4.60475E+000,3.57800E-006,666.12700E-003
1,1,38,4.62949E+000,3.68100E-006,683.76500E-003
1,1,39,4.65379E+000,3.77800E-006,701.42400E-003
1,1,40,4.67693E+000,3.88000E-006,719.77700E-003
1,1,41,4.70056E+000,3.97900E-006,737.41200E-003
1,1,42,4.72347E+000,4.08300E-006,755.05600E-003
1,1,43,4.74627E+000,4.18300E-006,772.71500E-003
1,1,44,4.76705E+000,4.28200E-006,790.33700E-003
1,1,45,4.78773E+000,4.38200E-006,807.98800E-003
1,1,46,4.80937E+000,4.48000E-006,825.63300E-003
1,1,47,4.83321E+000,4.58200E-006,843.30000E-003
1,1,48,4.85204E+000,4.69000E-006,862.03600E-003
1,1,49,4.87032E+000,4.78600E-006,881.42400E-003
1,1,50,4.89045E+000,4.88300E-006,899.05000E-003
1,1,51,4.91043E+000,4.98200E-006,916.92800E-003
1,1,52,4.93095E+000,5.08100E-006,934.58900E-003
1,1,53,4.95120E+000,5.18400E-006,952.23700E-003
1,1,54,4.96913E+000,5.28700E-006,969.85000E-003
1,1,55,4.98711E+000,5.38700E-006,987.50800E-003
1,1,56,5.00474E+000,5.48400E-006,1.00570E+000
1,1,57,5.02466E+000,5.58500E-006,1.02332E+000
1,1,58,5.04119E+000,5.68600E-006,1.04097E+000
1,1,59,5.05843E+000,5.78300E-006,1.05862E+000
1,1,60,5.07755E+000,5.88500E-006,1.08411E+000
1,1,61,5.09503E+000,5.98600E-006,1.10174E+000
1,1,62,5.11127E+000,6.08700E-006,1.11936E+000
1,1,63,5.12927E+000,6.18600E-006,1.13702E+000
1,1,64,5.14657E+000,6.28800E-006,1.15468E+000
1,1,65,5.16100E+000,6.38800E-006,1.17233E+000
