Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,125,5.84000E+000,12.39000E-006,2.24890E+000
1,1,126,5.85017E+000,12.49200E-006,2.26654E+000
1,1,127,5.86016E+000,12.59200E-006,2.28434E+000
1,1,128,5.87104E+000,12.69200E-006,2.30202E+000
1,1,129,5.88179E+000,12.79200E-006,2.31967E+000
1,1,130,5.89073E+000,12.89400E-006,2.33732E+000
1,1,131,5.90087E+000,12.99300E-006,2.35494E+000
1,1,132,5.91082E+000,13.09300E-006,2.37258E+000
1,1,133,5.91995E+000,13.19200E-006,2.39020E+000
1,1,134,5.93028E+000,13.29100E-006,2.40785E+000
1,1,135,5.94092E+000,13.39100E-006,2.42546E+000
1,1,136,5.95168E+000,13.49200E-006,2.44312E+000
1,1,137,5.96133E+000,13.59100E-006,2.46077E+000
1,1,138,5.97102E+000,13.69400E-006,2.47838E+000
1,1,139,5.98144E+000,13.79000E-006,2.49619E+000
1,1,140,5.99086E+000,13.89600E-006,2.51435E+000
1,1,141,5.99963E+000,13.99300E-006,2.53200E+000
1,1,142,6.00957E+000,14.09300E-006,2.54962E+000
1,1,143,6.01885E+000,14.19400E-006,2.56726E+000
1,1,144,6.02880E+000,14.29400E-006,2.58491E+000
1,1,145,6.03775E+000,14.39400E-006,2.60267E+000
1,1,146,6.04542E+000,14.49300E-006,2.62033E+000
1,1,147,6.05758E+000,14.59400E-006,2.64901E+000
1,1,148,6.06719E+000,14.69200E-006,2.66664E+000
1,1,149,6.07606E+000,14.79200E-006,2.68429E+000
1,1,150,6.08598E+000,14.89200E-006,2.70284E+000
1,1,151,6.09556E+000,14.99200E-006,2.72047E+000
1,1,152,6.10446E+000,15.09400E-006,2.73812E+000
1,1,153,6.11265E+000,15.19300E-006,2.75577E+000
1,1,154,6.12260E+000,15.29400E-006,2.77339E+000
1,1,155,6.13081E+000,15.39300E-006,2.79159E+000
1,1,156,6.14029E+000,15.49300E-006,2.80926E+000
1,1,157,6.14936E+000,15.59300E-006,2.82690E+000
1,1,158,6.15816E+000,15.69300E-006,2.84451E+000
1,1,159,6.16767E+000,15.79400E-006,2.86218E+000
1,1,160,6.17530E+000,15.89500E-006,2.88042E+000
1,1,161,6.18508E+000,15.99200E-006,2.89804E+000
1,1,162,6.19372E+000,16.09400E-006,2.91646E+000
1,1,163,6.20293E+000,16.19300E-006,2.93408E+000
1,1,164,6.21179E+000,16.29000E-006,2.95172E+000
1,1,165,6.22102E+000,16.39400E-006,2.96938E+000
1,1,166,6.22953E+000,16.49200E-006,2.98764E+000
1,1,167,6.23784E+000,16.59500E-006,3.00526E+000
1,1,168,6.24564E+000,16.69500E-006,3.02331E+000
1,1,169,6.25350E+000,16.79400E-006,3.04096E+000
1,1,170,6.26290E+000,16.89300E-006,3.05860E+000
1,1,171,6.27145E+000,16.99500E-006,3.07622E+000
1,1,172,6.27882E+000,17.09500E-006,3.09387E+000
1,1,173,6.28814E+000,17.19500E-006,3.11241E+000
1,1,174,6.29662E+000,17.29400E-006,3.13002E+000
1,1,175,6.30526E+000,17.39300E-006,3.14803E+000
1,1,176,6.31366E+000,17.49600E-006,3.17205E+000
1,1,177,6.32082E+000,17.59200E-006,3.18972E+000
1,1,178,6.32970E+000,17.69200E-006,3.20734E+000
1,1,179,6.33840E+000,17.79400E-006,3.22500E+000
1,1,180,6.34609E+000,17.89300E-006,3.24264E+000
1,1,181,6.35470E+000,17.99400E-006,3.26029E+000
1,1,182,6.36154E+000,18.09300E-006,3.27790E+000
1,1,183,6.36956E+000,18.19300E-006,3.29556E+000
1,1,184,6.37862E+000,18.29300E-006,3.31322E+000
1,1,185,6.38613E+000,18.39500E-006,3.33087E+000
1,1,186,6.39348E+000,18.49400E-006,3.34925E+000
1,1,187,6.40160E+000,18.59500E-006,3.36696E+000
1,1,188,6.40914E+000,18.69400E-006,3.38461E+000
1,1,189,6.41723E+000,18.79500E-006,3.40222E+000
1,1,190,6.42464E+000,18.89600E-006,3.41986E+000
1,1,191,6.43248E+000,18.99400E-006,3.43765E+000
1,1,192,6.43995E+000,19.09400E-006,3.45527E+000
1,1,193,6.44753E+000,19.19500E-006,3.47499E+000
1,1,194,6.45538E+000,19.29400E-006,3.49263E+000
1,1,195,6.46311E+000,19.39300E-006,3.51025E+000
1,1,196,6.47062E+000,19.49400E-006,3.52792E+000
1,1,197,6.47822E+000,19.59400E-006,3.54557E+000
1,1,198,6.48514E+000,19.69500E-006,3.56333E+000
1,1,199,6.49247E+000,19.79500E-006,3.58095E+000
1,1,200,6.50145E+000,19.89300E-006,3.59861E+000
1,1,201,6.50850E+000,19.99400E-006,3.61622E+000
1,1,202,6.51621E+000,20.09600E-006,3.63535E+000
1,1,203,6.52223E+000,20.19500E-006,3.65299E+000
1,1,204,6.52931E+000,20.29500E-006,3.67064E+000
1,1,205,6.53851E+000,20.39600E-006,3.69701E+000
1,1,206,6.54544E+000,20.49500E-006,3.71464E+000
1,1,207,6.55296E+000,20.59400E-006,3.73229E+000
1,1,208,6.56013E+000,20.69700E-006,3.75057E+000
1,1,209,6.56696E+000,20.79400E-006,3.76820E+000
1,1,210,6.57427E+000,20.89400E-006,3.78585E+000
1,1,211,6.58087E+000,20.99600E-006,3.80390E+000
1,1,212,6.58776E+000,21.09400E-006,3.82155E+000
1,1,213,6.59496E+000,21.19300E-006,3.83916E+000
1,1,214,6.60229E+000,21.29300E-006,3.85682E+000
1,1,215,6.61036E+000,21.39400E-006,3.87446E+000
1,1,216,6.61657E+000,21.49700E-006,3.89208E+000
1,1,217,6.62315E+000,21.59400E-006,3.90972E+000
1,1,218,6.62953E+000,21.69500E-006,3.92734E+000
1,1,219,6.63677E+000,21.79500E-006,3.94499E+000
1,1,220,6.64303E+000,21.89400E-006,3.96260E+000
1,1,221,6.64976E+000,21.99700E-006,3.98025E+000
1,1,222,6.65633E+000,22.09600E-006,3.99790E+000
1,1,223,6.66348E+000,22.19500E-006,4.01551E+000
1,1,224,6.67026E+000,22.29600E-006,4.03316E+000
1,1,225,6.67712E+000,22.39600E-006,4.05078E+000
1,1,226,6.68310E+000,22.49700E-006,4.06843E+000
1,1,227,6.68988E+000,22.59600E-006,4.08605E+000
1,1,228,6.69687E+000,22.69600E-006,4.10370E+000
1,1,229,6.70307E+000,22.79500E-006,4.12135E+000
1,1,230,6.70981E+000,22.89500E-006,4.13896E+000
1,1,231,6.71547E+000,22.99600E-006,4.15676E+000
1,1,232,6.72104E+000,23.09500E-006,4.17437E+000
1,1,233,6.72831E+000,23.19400E-006,4.19203E+000
1,1,234,6.73443E+000,23.29500E-006,4.21941E+000
1,1,235,6.73996E+000,23.39500E-006,4.23707E+000
1,1,236,6.74650E+000,23.49400E-006,4.25471E+000
1,1,237,6.75266E+000,23.59400E-006,4.27237E+000
1,1,238,6.76022E+000,23.69700E-006,4.29012E+000
1,1,239,6.76687E+000,23.79400E-006,4.30844E+000
1,1,240,6.77290E+000,23.89600E-006,4.32606E+000
1,1,241,6.77902E+000,23.99600E-006,4.34371E+000
1,1,242,6.78524E+000,24.09600E-006,4.36132E+000
1,1,243,6.79211E+000,24.19600E-006,4.37897E+000
1,1,244,6.79893E+000,24.29500E-006,4.39660E+000
1,1,245,6.80487E+000,24.39500E-006,4.41424E+000
1,1,246,6.81122E+000,24.49600E-006,4.43188E+000
1,1,247,6.81678E+000,24.59600E-006,4.44950E+000
1,1,248,6.82284E+000,24.69600E-006,4.46715E+000
1,1,249,6.82896E+000,24.79600E-006,4.48476E+000
1,1,250,6.83495E+000,24.89500E-006,4.50242E+000
1,1,251,6.84112E+000,24.99500E-006,4.52008E+000
