Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,86,5.31E+00,8.49E-06,1.54E+00
1,1,87,5.33E+00,8.59E-06,1.56E+00
1,1,88,5.34E+00,8.69E-06,1.58E+00
1,1,89,5.35E+00,8.79E-06,1.61E+00
1,1,90,5.37E+00,8.89E-06,1.62E+00
1,1,91,5.38E+00,8.99E-06,1.64E+00
1,1,92,5.39E+00,9.09E-06,1.66E+00
1,1,93,5.40E+00,9.19E-06,1.68E+00
1,1,94,5.41E+00,9.29E-06,1.70E+00
1,1,95,5.43E+00,9.39E-06,1.71E+00
1,1,96,5.44E+00,9.49E-06,1.73E+00
1,1,97,5.45E+00,9.59E-06,1.75E+00
1,1,98,5.46E+00,9.69E-06,1.77E+00
1,1,99,5.48E+00,9.79E-06,1.79E+00
1,1,100,5.49E+00,9.89E-06,1.80E+00
1,1,101,5.50E+00,9.99E-06,1.82E+00
1,1,102,5.51E+00,1.01E-05,1.84E+00
1,1,103,5.52E+00,1.02E-05,1.86E+00
1,1,104,5.54E+00,1.03E-05,1.87E+00
1,1,105,5.55E+00,1.04E-05,1.89E+00
1,1,106,5.56E+00,1.05E-05,1.91E+00
1,1,107,5.57E+00,1.06E-05,1.93E+00
1,1,108,5.58E+00,1.07E-05,1.95E+00
1,1,109,5.59E+00,1.08E-05,1.96E+00
1,1,110,5.60E+00,1.09E-05,1.98E+00
1,1,111,5.62E+00,1.10E-05,2.00E+00
1,1,112,5.63E+00,1.11E-05,2.02E+00
1,1,113,5.64E+00,1.12E-05,2.03E+00
1,1,114,5.65E+00,1.13E-05,2.05E+00
1,1,115,5.66E+00,1.14E-05,2.07E+00
1,1,116,5.67E+00,1.15E-05,2.09E+00
1,1,117,5.68E+00,1.16E-05,2.10E+00
1,1,118,5.69E+00,1.17E-05,2.13E+00
1,1,119,5.70E+00,1.18E-05,2.15E+00
1,1,120,5.71E+00,1.19E-05,2.16E+00
1,1,121,5.72E+00,1.20E-05,2.18E+00
1,1,122,5.73E+00,1.21E-05,2.20E+00
1,1,123,5.74E+00,1.22E-05,2.22E+00
1,1,124,5.75E+00,1.23E-05,2.24E+00
1,1,125,5.76E+00,1.24E-05,2.25E+00
1,1,126,5.77E+00,1.25E-05,2.27E+00
1,1,127,5.78E+00,1.26E-05,2.29E+00
1,1,128,5.79E+00,1.27E-05,2.31E+00
1,1,129,5.80E+00,1.28E-05,2.33E+00
1,1,130,5.81E+00,1.29E-05,2.34E+00
1,1,131,5.82E+00,1.30E-05,2.36E+00
1,1,132,5.83E+00,1.31E-05,2.38E+00
1,1,133,5.84E+00,1.32E-05,2.40E+00
1,1,134,5.85E+00,1.33E-05,2.41E+00
1,1,135,5.86E+00,1.34E-05,2.43E+00
1,1,136,5.87E+00,1.35E-05,2.45E+00
1,1,137,5.88E+00,1.36E-05,2.47E+00
1,1,138,5.89E+00,1.37E-05,2.48E+00
1,1,139,5.90E+00,1.38E-05,2.50E+00
1,1,140,5.91E+00,1.39E-05,2.52E+00
1,1,141,5.92E+00,1.40E-05,2.54E+00
1,1,142,5.93E+00,1.41E-05,2.55E+00
1,1,143,5.94E+00,1.42E-05,2.57E+00
1,1,144,5.94E+00,1.43E-05,2.59E+00
1,1,145,5.95E+00,1.44E-05,2.61E+00
1,1,146,5.96E+00,1.45E-05,2.63E+00
1,1,147,5.97E+00,1.46E-05,2.65E+00
1,1,148,5.98E+00,1.47E-05,2.67E+00
1,1,149,5.99E+00,1.48E-05,2.69E+00
1,1,150,6.00E+00,1.49E-05,2.71E+00
1,1,151,6.01E+00,1.50E-05,2.73E+00
1,1,152,6.02E+00,1.51E-05,2.74E+00
1,1,153,6.02E+00,1.52E-05,2.76E+00
1,1,154,6.03E+00,1.53E-05,2.78E+00
1,1,155,6.04E+00,1.54E-05,2.80E+00
1,1,156,6.05E+00,1.55E-05,2.81E+00
1,1,157,6.06E+00,1.56E-05,2.83E+00
1,1,158,6.07E+00,1.57E-05,2.85E+00
1,1,159,6.08E+00,1.58E-05,2.87E+00
1,1,160,6.09E+00,1.59E-05,2.88E+00
1,1,161,6.09E+00,1.60E-05,2.90E+00
1,1,162,6.10E+00,1.61E-05,2.92E+00
1,1,163,6.11E+00,1.62E-05,2.94E+00
1,1,164,6.12E+00,1.63E-05,2.96E+00
1,1,165,6.13E+00,1.64E-05,2.97E+00
1,1,166,6.13E+00,1.65E-05,2.99E+00
1,1,167,6.14E+00,1.66E-05,3.01E+00
1,1,168,6.15E+00,1.67E-05,3.03E+00
1,1,169,6.16E+00,1.68E-05,3.04E+00
1,1,170,6.17E+00,1.69E-05,3.06E+00
1,1,171,6.18E+00,1.70E-05,3.08E+00
1,1,172,6.18E+00,1.71E-05,3.10E+00
1,1,173,6.19E+00,1.72E-05,3.11E+00
1,1,174,6.20E+00,1.73E-05,3.13E+00
1,1,175,6.21E+00,1.74E-05,3.15E+00
1,1,176,6.22E+00,1.75E-05,3.18E+00
1,1,177,6.22E+00,1.76E-05,3.20E+00
1,1,178,6.23E+00,1.77E-05,3.21E+00
1,1,179,6.24E+00,1.78E-05,3.23E+00
1,1,180,6.25E+00,1.79E-05,3.25E+00
1,1,181,6.25E+00,1.80E-05,3.27E+00
1,1,182,6.26E+00,1.81E-05,3.28E+00
1,1,183,6.27E+00,1.82E-05,3.30E+00
1,1,184,6.28E+00,1.83E-05,3.32E+00
1,1,185,6.29E+00,1.84E-05,3.34E+00
1,1,186,6.29E+00,1.85E-05,3.36E+00
1,1,187,6.30E+00,1.86E-05,3.37E+00
1,1,188,6.31E+00,1.87E-05,3.39E+00
1,1,189,6.31E+00,1.88E-05,3.41E+00
1,1,190,6.32E+00,1.89E-05,3.43E+00
1,1,191,6.33E+00,1.90E-05,3.44E+00
1,1,192,6.34E+00,1.91E-05,3.46E+00
1,1,193,6.34E+00,1.92E-05,3.48E+00
1,1,194,6.35E+00,1.93E-05,3.50E+00
1,1,195,6.36E+00,1.94E-05,3.51E+00
1,1,196,6.37E+00,1.95E-05,3.53E+00
1,1,197,6.37E+00,1.96E-05,3.55E+00
1,1,198,6.38E+00,1.97E-05,3.57E+00
1,1,199,6.39E+00,1.98E-05,3.59E+00
1,1,200,6.39E+00,1.99E-05,3.60E+00
1,1,201,6.40E+00,2.00E-05,3.62E+00
1,1,202,6.41E+00,2.01E-05,3.64E+00
1,1,203,6.42E+00,2.02E-05,3.66E+00
1,1,204,6.42E+00,2.03E-05,3.67E+00
1,1,205,6.43E+00,2.04E-05,3.70E+00
1,1,206,6.44E+00,2.05E-05,3.72E+00
1,1,207,6.44E+00,2.06E-05,3.74E+00
1,1,208,6.45E+00,2.07E-05,3.75E+00
1,1,209,6.46E+00,2.08E-05,3.77E+00
1,1,210,6.46E+00,2.09E-05,3.79E+00
1,1,211,6.47E+00,2.10E-05,3.81E+00
1,1,212,6.48E+00,2.11E-05,3.82E+00
1,1,213,6.48E+00,2.12E-05,3.84E+00
1,1,214,6.49E+00,2.13E-05,3.86E+00
1,1,215,6.50E+00,2.14E-05,3.88E+00
1,1,216,6.50E+00,2.15E-05,3.90E+00
1,1,217,6.51E+00,2.16E-05,3.91E+00
1,1,218,6.52E+00,2.17E-05,3.93E+00
1,1,219,6.52E+00,2.18E-05,3.95E+00
1,1,220,6.53E+00,2.19E-05,3.97E+00
1,1,221,6.54E+00,2.20E-05,3.98E+00
1,1,222,6.54E+00,2.21E-05,4.00E+00
1,1,223,6.55E+00,2.22E-05,4.02E+00
1,1,224,6.55E+00,2.23E-05,4.04E+00
1,1,225,6.56E+00,2.24E-05,4.05E+00
1,1,226,6.57E+00,2.25E-05,4.07E+00
1,1,227,6.57E+00,2.26E-05,4.09E+00
1,1,228,6.58E+00,2.27E-05,4.11E+00
1,1,229,6.59E+00,2.28E-05,4.12E+00
1,1,230,6.59E+00,2.29E-05,4.14E+00
1,1,231,6.60E+00,2.30E-05,4.16E+00
1,1,232,6.61E+00,2.31E-05,4.18E+00
1,1,233,6.61E+00,2.32E-05,4.20E+00
1,1,234,6.62E+00,2.33E-05,4.22E+00
1,1,235,6.62E+00,2.34E-05,4.24E+00
1,1,236,6.63E+00,2.35E-05,4.26E+00
1,1,237,6.64E+00,2.36E-05,4.28E+00
1,1,238,6.64E+00,2.37E-05,4.29E+00
1,1,239,6.65E+00,2.38E-05,4.31E+00
1,1,240,6.65E+00,2.39E-05,4.33E+00
1,1,241,6.66E+00,2.40E-05,4.35E+00
1,1,242,6.67E+00,2.41E-05,4.36E+00
1,1,243,6.67E+00,2.42E-05,4.38E+00
1,1,244,6.68E+00,2.43E-05,4.40E+00
1,1,245,6.68E+00,2.44E-05,4.42E+00
1,1,246,6.69E+00,2.45E-05,4.44E+00
1,1,247,6.69E+00,2.46E-05,4.45E+00
1,1,248,6.70E+00,2.47E-05,4.47E+00
1,1,249,6.71E+00,2.48E-05,4.49E+00
1,1,250,6.71E+00,2.49E-05,4.51E+00
1,1,251,6.72E+00,2.50E-05,4.53E+00
