Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-156.85000E-003,22.00000E-009,15.92800E-003
1,1,2,-128.04000E-003,27.00000E-009,33.75700E-003
1,1,3,10.92000E-003,32.00000E-009,51.38200E-003
1,1,4,265.83000E-003,37.00000E-009,69.05400E-003
1,1,5,630.76000E-003,43.00000E-009,87.45900E-003
1,1,6,1.10605E+000,49.00000E-009,105.09000E-003
1,1,7,1.69104E+000,53.00000E-009,122.69700E-003
1,1,8,2.36613E+000,126.00000E-009,140.39900E-003
1,1,9,2.97429E+000,372.00000E-009,158.02400E-003
1,1,10,3.34076E+000,694.00000E-009,175.62800E-003
1,1,11,3.50436E+000,907.00000E-009,193.29500E-003
1,1,12,3.59313E+000,1.04100E-006,211.28300E-003
1,1,13,3.65558E+000,1.14500E-006,228.94200E-003
1,1,14,3.71720E+000,1.25300E-006,246.58800E-003
1,1,15,3.76914E+000,1.35300E-006,264.19900E-003
1,1,16,3.82244E+000,1.46000E-006,282.59000E-003
1,1,17,3.86862E+000,1.56300E-006,300.22800E-003
1,1,18,3.91191E+000,1.66200E-006,318.21300E-003
1,1,19,3.95521E+000,1.76600E-006,335.86000E-003
1,1,20,3.99569E+000,1.86800E-006,353.46900E-003
1,1,21,4.03085E+000,1.96600E-006,371.11000E-003
1,1,22,4.06691E+000,2.07000E-006,388.71600E-003
1,1,23,4.10477E+000,2.17300E-006,407.24500E-003
1,1,24,4.13813E+000,2.26800E-006,424.89500E-003
1,1,25,4.17276E+000,2.37300E-006,443.57400E-003
1,1,26,4.20446E+000,2.47400E-006,461.20400E-003
1,1,27,4.23539E+000,2.57500E-006,478.84300E-003
1,1,28,4.26447E+000,2.67400E-006,496.48700E-003
1,1,29,4.29335E+000,2.77400E-006,514.11600E-003
1,1,30,4.32238E+000,2.87700E-006,531.76000E-003
1,1,31,4.34982E+000,2.97900E-006,557.94400E-003
1,1,32,4.37742E+000,3.07800E-006,575.59500E-003
1,1,33,4.40193E+000,3.17800E-006,593.20900E-003
1,1,34,4.42633E+000,3.27600E-006,610.87900E-003
1,1,35,4.45298E+000,3.38000E-006,628.50300E-003
1,1,36,4.47637E+000,3.48400E-006,646.15400E-003
1,1,37,4.49903E+000,3.58100E-006,663.82500E-003
1,1,38,4.52316E+000,3.68000E-006,681.87200E-003
1,1,39,4.54481E+000,3.77900E-006,699.52100E-003
1,1,40,4.56712E+000,3.88000E-006,717.13900E-003
1,1,41,4.59030E+000,3.98100E-006,734.79100E-003
1,1,42,4.61142E+000,4.08400E-006,752.42800E-003
1,1,43,4.63174E+000,4.18300E-006,770.07200E-003
1,1,44,4.65175E+000,4.28100E-006,787.68100E-003
1,1,45,4.67157E+000,4.38100E-006,805.75500E-003
1,1,46,4.69216E+000,4.48300E-006,823.40500E-003
1,1,47,4.71151E+000,4.58600E-006,841.41700E-003
1,1,48,4.73121E+000,4.68300E-006,859.06500E-003
1,1,49,4.75104E+000,4.78800E-006,876.71300E-003
1,1,50,4.76941E+000,4.88400E-006,894.36900E-003
1,1,51,4.78669E+000,4.98400E-006,911.98400E-003
1,1,52,4.80588E+000,5.08200E-006,930.17400E-003
1,1,53,4.82403E+000,5.18400E-006,947.78900E-003
1,1,54,4.84294E+000,5.28700E-006,965.79000E-003
1,1,55,4.86036E+000,5.38800E-006,983.58100E-003
1,1,56,4.87640E+000,5.48600E-006,1.00124E+000
1,1,57,4.89364E+000,5.58800E-006,1.01889E+000
1,1,58,4.90990E+000,5.68500E-006,1.03652E+000
1,1,59,4.92795E+000,5.78500E-006,1.05468E+000
1,1,60,4.94459E+000,5.88400E-006,1.07966E+000
1,1,61,4.96085E+000,5.98800E-006,1.09730E+000
1,1,62,4.97703E+000,6.08700E-006,1.11491E+000
1,1,63,4.99257E+000,6.18800E-006,1.13362E+000
1,1,64,5.00989E+000,6.28700E-006,1.15124E+000
1,1,65,5.02538E+000,6.38700E-006,1.16890E+000
1,1,66,5.04133E+000,6.48600E-006,1.18655E+000
1,1,67,5.05714E+000,6.58600E-006,1.20417E+000
1,1,68,5.07102E+000,6.68700E-006,1.22254E+000
1,1,69,5.08698E+000,6.78800E-006,1.24019E+000
1,1,70,5.10163E+000,6.88900E-006,1.25782E+000
1,1,71,5.11668E+000,6.98700E-006,1.27547E+000
1,1,72,5.13222E+000,7.09000E-006,1.29309E+000
1,1,73,5.14626E+000,7.19000E-006,1.31075E+000
1,1,74,5.15987E+000,7.28800E-006,1.32837E+000
1,1,75,5.17396E+000,7.38800E-006,1.34642E+000
1,1,76,5.18837E+000,7.48700E-006,1.36406E+000
1,1,77,5.20253E+000,7.58800E-006,1.38169E+000
1,1,78,5.21613E+000,7.68900E-006,1.39934E+000
1,1,79,5.22977E+000,7.78900E-006,1.41696E+000
1,1,80,5.24402E+000,7.88900E-006,1.43469E+000
1,1,81,5.25822E+000,7.98900E-006,1.45232E+000
1,1,82,5.27220E+000,8.08900E-006,1.46994E+000
1,1,83,5.28569E+000,8.19000E-006,1.48853E+000
1,1,84,5.29868E+000,8.28800E-006,1.50614E+000
1,1,85,5.31127E+000,8.39000E-006,1.52380E+000
1,1,86,5.32432E+000,8.48900E-006,1.54144E+000
1,1,87,5.33719E+000,8.58900E-006,1.55905E+000
1,1,88,5.35099E+000,8.69100E-006,1.57716E+000
1,1,89,5.36417E+000,8.79100E-006,1.60116E+000
1,1,90,5.37675E+000,8.89100E-006,1.61882E+000
1,1,91,5.38940E+000,8.99100E-006,1.63643E+000
1,1,92,5.40145E+000,9.09100E-006,1.65546E+000
1,1,93,5.41448E+000,9.19000E-006,1.67313E+000
1,1,94,5.42643E+000,9.28900E-006,1.69079E+000
1,1,95,5.43902E+000,9.39000E-006,1.70844E+000
1,1,96,5.45026E+000,9.48800E-006,1.72606E+000
1,1,97,5.46413E+000,9.59000E-006,1.74370E+000
1,1,98,5.47706E+000,9.69000E-006,1.76132E+000
1,1,99,5.48959E+000,9.79100E-006,1.77990E+000
1,1,100,5.50088E+000,9.89100E-006,1.79752E+000
1,1,101,5.51230E+000,9.99200E-006,1.81550E+000
1,1,102,5.52453E+000,10.09100E-006,1.83316E+000
1,1,103,5.53603E+000,10.19000E-006,1.85077E+000
1,1,104,5.54749E+000,10.29200E-006,1.86842E+000
1,1,105,5.55862E+000,10.38900E-006,1.88603E+000
1,1,106,5.56948E+000,10.49100E-006,1.90425E+000
1,1,107,5.58064E+000,10.59100E-006,1.92186E+000
1,1,108,5.59179E+000,10.69000E-006,1.93987E+000
1,1,109,5.60346E+000,10.79000E-006,1.95752E+000
1,1,110,5.61436E+000,10.89000E-006,1.97515E+000
1,1,111,5.62489E+000,10.99100E-006,1.99280E+000
1,1,112,5.63547E+000,11.09100E-006,2.01047E+000
1,1,113,5.64655E+000,11.19100E-006,2.02848E+000
1,1,114,5.65796E+000,11.29200E-006,2.04610E+000
1,1,115,5.67051E+000,11.39100E-006,2.06506E+000
1,1,116,5.68108E+000,11.49000E-006,2.08269E+000
1,1,117,5.69268E+000,11.59100E-006,2.10119E+000
1,1,118,5.70275E+000,11.69000E-006,2.12409E+000
1,1,119,5.71316E+000,11.79100E-006,2.14179E+000
1,1,120,5.72439E+000,11.89200E-006,2.15983E+000
1,1,121,5.73427E+000,11.99200E-006,2.17750E+000
1,1,122,5.74516E+000,12.09300E-006,2.19515E+000
1,1,123,5.75616E+000,12.19100E-006,2.21277E+000
1,1,124,5.76622E+000,12.29300E-006,2.23043E+000
1,1,125,5.77596E+000,12.39400E-006,2.24806E+000
1,1,126,5.78580E+000,12.49200E-006,2.26570E+000
1,1,127,5.79693E+000,12.59100E-006,2.28332E+000
1,1,128,5.80670E+000,12.69300E-006,2.30137E+000
1,1,129,5.81634E+000,12.79100E-006,2.31901E+000
1,1,130,5.82582E+000,12.89100E-006,2.33706E+000
1,1,131,5.83637E+000,12.99400E-006,2.35471E+000
1,1,132,5.84568E+000,13.08900E-006,2.37233E+000
1,1,133,5.85600E+000,13.19400E-006,2.38998E+000
1,1,134,5.86583E+000,13.29200E-006,2.40760E+000
1,1,135,5.87647E+000,13.39300E-006,2.42611E+000
1,1,136,5.88595E+000,13.49400E-006,2.44376E+000
1,1,137,5.89564E+000,13.59300E-006,2.46176E+000
1,1,138,5.90478E+000,13.69400E-006,2.47942E+000
1,1,139,5.91478E+000,13.79200E-006,2.49703E+000
1,1,140,5.92474E+000,13.89300E-006,2.51469E+000
1,1,141,5.93468E+000,13.99000E-006,2.53228E+000
1,1,142,5.94423E+000,14.09200E-006,2.54989E+000
1,1,143,5.95531E+000,14.19100E-006,2.56751E+000
1,1,144,5.96456E+000,14.29200E-006,2.58516E+000
1,1,145,5.97373E+000,14.39300E-006,2.60282E+000
1,1,146,5.98272E+000,14.49300E-006,2.62044E+000
1,1,147,5.99244E+000,14.59300E-006,2.64901E+000
1,1,148,6.00162E+000,14.69400E-006,2.66665E+000
1,1,149,6.00980E+000,14.79500E-006,2.68430E+000
1,1,150,6.01908E+000,14.89300E-006,2.70196E+000
1,1,151,6.02874E+000,14.99300E-006,2.71961E+000
1,1,152,6.03788E+000,15.09300E-006,2.73725E+000
1,1,153,6.04852E+000,15.19200E-006,2.75490E+000
1,1,154,6.05746E+000,15.29400E-006,2.77452E+000
1,1,155,6.06662E+000,15.39100E-006,2.79215E+000
1,1,156,6.07637E+000,15.49300E-006,2.80981E+000
1,1,157,6.08429E+000,15.59300E-006,2.82746E+000
1,1,158,6.09342E+000,15.69200E-006,2.84511E+000
1,1,159,6.10302E+000,15.79400E-006,2.86377E+000
1,1,160,6.11153E+000,15.89400E-006,2.88139E+000
1,1,161,6.11975E+000,15.99400E-006,2.89952E+000
1,1,162,6.12804E+000,16.09300E-006,2.91713E+000
1,1,163,6.13639E+000,16.19500E-006,2.93477E+000
1,1,164,6.14471E+000,16.29400E-006,2.95240E+000
1,1,165,6.15194E+000,16.39400E-006,2.97004E+000
1,1,166,6.16197E+000,16.49300E-006,2.98769E+000
1,1,167,6.17115E+000,16.59500E-006,3.00555E+000
1,1,168,6.17802E+000,16.69500E-006,3.02330E+000
1,1,169,6.18623E+000,16.79300E-006,3.04093E+000
1,1,170,6.19549E+000,16.89400E-006,3.05856E+000
1,1,171,6.20361E+000,16.99200E-006,3.07618E+000
1,1,172,6.21232E+000,17.09200E-006,3.09384E+000
