Repeat,VAR2,Point,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-142.46000E-003,23.00000E-009,15.95800E-003
1,1,2,-117.66000E-003,30.00000E-009,33.78000E-003
1,1,3,27.69000E-003,34.00000E-009,52.86100E-003
1,1,4,279.83000E-003,39.00000E-009,70.53200E-003
1,1,5,628.47000E-003,43.00000E-009,88.18800E-003
1,1,6,1.10233E+000,50.00000E-009,105.80000E-003
1,1,7,1.68722E+000,55.00000E-009,123.45700E-003
1,1,8,2.35783E+000,122.00000E-009,141.06100E-003
1,1,9,2.98331E+000,379.00000E-009,159.06200E-003
1,1,10,3.33739E+000,708.00000E-009,176.70500E-003
1,1,11,3.48970E+000,914.00000E-009,194.36000E-003
1,1,12,3.57092E+000,1.04100E-006,212.14000E-003
1,1,13,3.63362E+000,1.14700E-006,229.79300E-003
1,1,14,3.69203E+000,1.25300E-006,247.44500E-003
1,1,15,3.74635E+000,1.35500E-006,265.05500E-003
1,1,16,3.79635E+000,1.45700E-006,282.69800E-003
1,1,17,3.84648E+000,1.56400E-006,301.15900E-003
1,1,18,3.88878E+000,1.66200E-006,318.79000E-003
1,1,19,3.93114E+000,1.76400E-006,336.44500E-003
1,1,20,3.97302E+000,1.86800E-006,354.09300E-003
1,1,21,4.01067E+000,1.96500E-006,371.72400E-003
1,1,22,4.04890E+000,2.06700E-006,389.38700E-003
1,1,23,4.08607E+000,2.17200E-006,407.03600E-003
1,1,24,4.12124E+000,2.27300E-006,425.44100E-003
1,1,25,4.15293E+000,2.37000E-006,443.06300E-003
1,1,26,4.18546E+000,2.47100E-006,460.71300E-003
1,1,27,4.21816E+000,2.57600E-006,478.45700E-003
1,1,28,4.24854E+000,2.67500E-006,496.07700E-003
1,1,29,4.27752E+000,2.77400E-006,513.72500E-003
1,1,30,4.30632E+000,2.87500E-006,531.44100E-003
1,1,31,4.33762E+000,2.97800E-006,559.80400E-003
1,1,32,4.36484E+000,3.08000E-006,577.41200E-003
1,1,33,4.39218E+000,3.17700E-006,595.92800E-003
1,1,34,4.41783E+000,3.27600E-006,613.59000E-003
1,1,35,4.44416E+000,3.37600E-006,631.24300E-003
1,1,36,4.47130E+000,3.48000E-006,648.86300E-003
1,1,37,4.49585E+000,3.58000E-006,666.51400E-003
1,1,38,4.52000E+000,3.68000E-006,684.16100E-003
1,1,39,4.54373E+000,3.78000E-006,702.84000E-003
1,1,40,4.56718E+000,3.87900E-006,720.45400E-003
1,1,41,4.59027E+000,3.98100E-006,738.09700E-003
1,1,42,4.61361E+000,4.08100E-006,755.75600E-003
1,1,43,4.63476E+000,4.18300E-006,773.36600E-003
1,1,44,4.65596E+000,4.28000E-006,791.01100E-003
1,1,45,4.67737E+000,4.38000E-006,808.66200E-003
1,1,46,4.69859E+000,4.48200E-006,826.69200E-003
1,1,47,4.72064E+000,4.58300E-006,844.34100E-003
1,1,48,4.74058E+000,4.68500E-006,861.98900E-003
1,1,49,4.76037E+000,4.78500E-006,879.63200E-003
1,1,50,4.77915E+000,4.88300E-006,897.28500E-003
1,1,51,4.79828E+000,4.98200E-006,914.94400E-003
1,1,52,4.81775E+000,5.08300E-006,932.57900E-003
1,1,53,4.83758E+000,5.18500E-006,950.57600E-003
1,1,54,4.85633E+000,5.28600E-006,968.22600E-003
1,1,55,4.87518E+000,5.38600E-006,985.88600E-003
1,1,56,4.89370E+000,5.48500E-006,1.00350E+000
1,1,57,4.91193E+000,5.58300E-006,1.02115E+000
1,1,58,4.92902E+000,5.68500E-006,1.03879E+000
1,1,59,4.94605E+000,5.78300E-006,1.05643E+000
1,1,60,4.96415E+000,5.88600E-006,1.08180E+000
1,1,61,4.98208E+000,5.98600E-006,1.09983E+000
1,1,62,4.99951E+000,6.08600E-006,1.11749E+000
1,1,63,5.01733E+000,6.18700E-006,1.13526E+000
1,1,64,5.03361E+000,6.28600E-006,1.15291E+000
1,1,65,5.05027E+000,6.38500E-006,1.17055E+000
1,1,66,5.06735E+000,6.48500E-006,1.18859E+000
1,1,67,5.08264E+000,6.58700E-006,1.20622E+000
1,1,68,5.09924E+000,6.68700E-006,1.22388E+000
1,1,69,5.11529E+000,6.78800E-006,1.24153E+000
1,1,70,5.13085E+000,6.88800E-006,1.25915E+000
1,1,71,5.14681E+000,6.98900E-006,1.27680E+000
1,1,72,5.16235E+000,7.08700E-006,1.29444E+000
1,1,73,5.17647E+000,7.18800E-006,1.31351E+000
1,1,74,5.19045E+000,7.28700E-006,1.33115E+000
1,1,75,5.20516E+000,7.38800E-006,1.34880E+000
1,1,76,5.21910E+000,7.48800E-006,1.36644E+000
1,1,77,5.23374E+000,7.58800E-006,1.38412E+000
1,1,78,5.24844E+000,7.68900E-006,1.40182E+000
1,1,79,5.26200E+000,7.79100E-006,1.41948E+000
1,1,80,5.27436E+000,7.89000E-006,1.43710E+000
1,1,81,5.28762E+000,7.99000E-006,1.45542E+000
1,1,82,5.29991E+000,8.08900E-006,1.47404E+000
1,1,83,5.31232E+000,8.19000E-006,1.49166E+000
1,1,84,5.32295E+000,8.29000E-006,1.50930E+000
1,1,85,5.33486E+000,8.39000E-006,1.52695E+000
1,1,86,5.34757E+000,8.49000E-006,1.54496E+000
1,1,87,5.36048E+000,8.58900E-006,1.56261E+000
1,1,88,5.37351E+000,8.69100E-006,1.58026E+000
1,1,89,5.38702E+000,8.79100E-006,1.60492E+000
1,1,90,5.40018E+000,8.89000E-006,1.62258E+000
1,1,91,5.41341E+000,8.99200E-006,1.64031E+000
1,1,92,5.42565E+000,9.08800E-006,1.65841E+000
1,1,93,5.43781E+000,9.19000E-006,1.67602E+000
1,1,94,5.44983E+000,9.28900E-006,1.69367E+000
1,1,95,5.46193E+000,9.39100E-006,1.71199E+000
1,1,96,5.47368E+000,9.49000E-006,1.72962E+000
1,1,97,5.48589E+000,9.59300E-006,1.74890E+000
1,1,98,5.49900E+000,9.69000E-006,1.76657E+000
1,1,99,5.50969E+000,9.79300E-006,1.78423E+000
1,1,100,5.51987E+000,9.89200E-006,1.80184E+000
1,1,101,5.52889E+000,9.99400E-006,1.81951E+000
1,1,102,5.53581E+000,10.09600E-006,1.83714E+000
1,1,103,5.54146E+000,10.19500E-006,1.85478E+000
1,1,104,5.54821E+000,10.29300E-006,1.87325E+000
1,1,105,5.55940E+000,10.38800E-006,1.89092E+000
1,1,106,5.57075E+000,10.49000E-006,1.90857E+000
1,1,107,5.58270E+000,10.58900E-006,1.92622E+000
1,1,108,5.59519E+000,10.69000E-006,1.94428E+000
1,1,109,5.60790E+000,10.78900E-006,1.96189E+000
1,1,110,5.62106E+000,10.88900E-006,1.97950E+000
1,1,111,5.63302E+000,10.99100E-006,1.99715E+000
1,1,112,5.64443E+000,11.09000E-006,2.01480E+000
1,1,113,5.65784E+000,11.18900E-006,2.03242E+000
1,1,114,5.66843E+000,11.29200E-006,2.05006E+000
1,1,115,5.67886E+000,11.39000E-006,2.06771E+000
1,1,116,5.69126E+000,11.48900E-006,2.08534E+000
1,1,117,5.70339E+000,11.59000E-006,2.10299E+000
1,1,118,5.71663E+000,11.69100E-006,2.12838E+000
1,1,119,5.72827E+000,11.79100E-006,2.14610E+000
1,1,120,5.74007E+000,11.89000E-006,2.16372E+000
1,1,121,5.75250E+000,11.99100E-006,2.18137E+000
1,1,122,5.76400E+000,12.09200E-006,2.19902E+000
1,1,123,5.77542E+000,12.19200E-006,2.21667E+000
1,1,124,5.78685E+000,12.29100E-006,2.23429E+000
1,1,125,5.79743E+000,12.39100E-006,2.25194E+000
1,1,126,5.80846E+000,12.49200E-006,2.26960E+000
1,1,127,5.81896E+000,12.59000E-006,2.28761E+000
1,1,128,5.82958E+000,12.69000E-006,2.30526E+000
1,1,129,5.84104E+000,12.79100E-006,2.32291E+000
1,1,130,5.85154E+000,12.89100E-006,2.34052E+000
1,1,131,5.86198E+000,12.99100E-006,2.35818E+000
1,1,132,5.87350E+000,13.09200E-006,2.37583E+000
1,1,133,5.88373E+000,13.19400E-006,2.39346E+000
1,1,134,5.89441E+000,13.29100E-006,2.41108E+000
1,1,135,5.90693E+000,13.39200E-006,2.42874E+000
1,1,136,5.91881E+000,13.49000E-006,2.44639E+000
1,1,137,5.93072E+000,13.59100E-006,2.46400E+000
1,1,138,5.94145E+000,13.69100E-006,2.48166E+000
1,1,139,5.95160E+000,13.79100E-006,2.49929E+000
1,1,140,5.96235E+000,13.89000E-006,2.51694E+000
1,1,141,5.97239E+000,13.99200E-006,2.53455E+000
1,1,142,5.98210E+000,14.09200E-006,2.55219E+000
1,1,143,5.99231E+000,14.19200E-006,2.56985E+000
1,1,144,6.00198E+000,14.29400E-006,2.58746E+000
1,1,145,6.00971E+000,14.39400E-006,2.60511E+000
1,1,146,6.01814E+000,14.49600E-006,2.62356E+000
1,1,147,6.02734E+000,14.59400E-006,2.65134E+000
1,1,148,6.03675E+000,14.69300E-006,2.66900E+000
1,1,149,6.04566E+000,14.79400E-006,2.68664E+000
1,1,150,6.05457E+000,14.89400E-006,2.70430E+000
1,1,151,6.06331E+000,14.99400E-006,2.72195E+000
1,1,152,6.07147E+000,15.09200E-006,2.73960E+000
1,1,153,6.08078E+000,15.19400E-006,2.75872E+000
1,1,154,6.08987E+000,15.29200E-006,2.77636E+000
1,1,155,6.09935E+000,15.39100E-006,2.79401E+000
1,1,156,6.10922E+000,15.49300E-006,2.81163E+000
1,1,157,6.11804E+000,15.59300E-006,2.82928E+000
1,1,158,6.12713E+000,15.69400E-006,2.84690E+000
1,1,159,6.13643E+000,15.79400E-006,2.86478E+000
1,1,160,6.14490E+000,15.89300E-006,2.88243E+000
1,1,161,6.15389E+000,15.99400E-006,2.90010E+000
1,1,162,6.16166E+000,16.09400E-006,2.91775E+000
1,1,163,6.17131E+000,16.19400E-006,2.93539E+000
1,1,164,6.17985E+000,16.29200E-006,2.95303E+000
1,1,165,6.18932E+000,16.39400E-006,2.97065E+000
1,1,166,6.19699E+000,16.49300E-006,2.98830E+000
1,1,167,6.20592E+000,16.59300E-006,3.00594E+000
1,1,168,6.21478E+000,16.69300E-006,3.02385E+000
1,1,169,6.22312E+000,16.79400E-006,3.04156E+000
1,1,170,6.23108E+000,16.89300E-006,3.05921E+000
1,1,171,6.23933E+000,16.99400E-006,3.07682E+000
1,1,172,6.24877E+000,17.09300E-006,3.09448E+000
1,1,173,6.25713E+000,17.19400E-006,3.11210E+000
1,1,174,6.26537E+000,17.29200E-006,3.13064E+000
1,1,175,6.27325E+000,17.39400E-006,3.14828E+000
1,1,176,6.28152E+000,17.49400E-006,3.17473E+000
1,1,177,6.28992E+000,17.59300E-006,3.19239E+000
1,1,178,6.29848E+000,17.69500E-006,3.21001E+000
1,1,179,6.30610E+000,17.79400E-006,3.22768E+000
1,1,180,6.31416E+000,17.89400E-006,3.24534E+000
1,1,181,6.32176E+000,17.99400E-006,3.26298E+000
1,1,182,6.32928E+000,18.09400E-006,3.28060E+000
1,1,183,6.33714E+000,18.19300E-006,3.29825E+000
1,1,184,6.34414E+000,18.29500E-006,3.31591E+000
1,1,185,6.35135E+000,18.39300E-006,3.33353E+000
1,1,186,6.35970E+000,18.49400E-006,3.35187E+000
1,1,187,6.36931E+000,18.59300E-006,3.36951E+000
1,1,188,6.37760E+000,18.69300E-006,3.38716E+000
1,1,189,6.38644E+000,18.79300E-006,3.40482E+000
1,1,190,6.39397E+000,18.89500E-006,3.42250E+000
1,1,191,6.40305E+000,18.99400E-006,3.44085E+000
1,1,192,6.41072E+000,19.09600E-006,3.45849E+000
1,1,193,6.41759E+000,19.19500E-006,3.47613E+000
