Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 []
0.259,0.0,0.00374788804129646,-0.020869742685808684,0.33393503519559753,0.027228976571805303,0.0035050641989746527,-0.010128026704721665,-0.012436055105876913
0.788,0.0,0.010158937170852598,0.027816924689395433,0.06655816349799462,-0.028517197544024483,0.009487774914918772,0.005750795808996378,0.013713162224767005
1.277,0.0,0.025761644714999473,0.03920367115271031,0.3915182463370632,0.08856229148543798,0.009919358655009229,0.002044183938288521,0.027574264423952416
1.776,0.0,0.009356836147899693,0.02229686170107529,0.35951345525762013,-0.00863708294945619,0.022992901132866186,0.0026452225556475987,0.0191021547752743
2.28,0.0,0.039118758799023275,0.03802215008235837,1.5299338256565098,0.05907154302476826,0.017921754354056203,0.012437882106646366,0.020112185985900158
2.777,0.0,0.011848930069637543,0.01988087526744854,-0.45971279916260543,0.030748689828665746,-0.0013523179898929105,0.0034679791676701438,0.024637953829421844
3.277,0.0,0.015966281127432983,0.012421412270128255,0.5349486485126819,0.10216555652337606,0.023273984379763385,-0.00047567327541754416,0.0002824111176304555
3.778,0.0,0.04590935339573759,0.03990889893134147,1.6956562853861563,0.07503147248405724,0.024490226030935786,0.01915692284441529,0.025751733914077195
4.284,0.0,0.04397101010124501,0.02697266605125479,1.0275153769721974,0.05743902134619278,0.006368452445872609,0.00646909227669166,0.011661711947976695
4.776,0.0,0.02733727530929825,0.017650363391628277,1.6614324306267265,0.09305761416614665,0.04425206151132505,0.013191770517802778,0.020797954945027702
5.288,0.0,0.007682896886771741,0.029245019858214056,0.4097904871087829,0.06832948224443895,0.006444946483018972,0.0071678475857883854,0.0037426015136051527
5.777,0.0,0.024659765703919152,0.04731701016237692,0.6971261245549183,0.05731461684955176,0.030455198711868997,0.011214864946600678,0.001590190068456717
6.279,0.0,0.01939307136822903,0.025818448591943474,0.9605801130225355,0.0778184699824625,0.018188915590436443,0.0028287927236309916,0.00617364957222684
6.783,0.0,0.03941380425428998,0.004169388540808402,0.30619504006965303,-0.0009337721609371551,0.020468910530653285,0.011539774446277143,0.02173867323624771
7.284,0.0,0.04223480785695858,0.05005824155973636,1.495288668186387,0.007417006721974741,0.0204059099118099,0.006535475148875638,0.02126346494664474
7.785,0.0,0.057724509036497895,0.047282632116578904,0.3620723256152023,0.09642756996827445,0.035053105073910906,0.007753179790008684,0.02228708593467316
8.278,0.0,0.011761309821562815,0.023774138183157174,-0.08486511151000868,0.05260684325488646,0.03522249798985807,0.004422167861051272,-0.0063526597073913895
8.777,0.0,0.029440950805206156,0.03078190912368436,0.7118893975397834,0.0006231613191710086,-0.0013688843216426991,0.010133646595595633,0.024229610142099345
9.278,0.0,0.042624135739631044,0.050587241277507335,1.1717307251865579,0.1060127760024566,0.03944251138583103,0.033349473246615934,0.024404942861300676
9.777,0.0,0.017865118806636732,0.029952367299247114,0.4629615372964304,0.07032724056029573,0.015257256070042014,0.013893936499309041,0.025860204374578793
10.276,0.0,0.039969287703926326,0.013880339868996167,0.7884447042376144,0.0063207228011160285,-0.011209978054245291,0.018947720474220595,0.016504181090383395
10.786,0.0,-0.0053347857670040045,-0.0005807155821882242,0.9504530827022619,0.047100193245488975,0.015602149541696569,0.0036277707752551836,0.0029357552264016964
11.278,0.0,0.030057834636988544,0.02299129144224203,0.4695347011043863,0.06928109141253398,0.025313861787075467,0.01100553733948917,0.032903305529498335
11.777,0.0,0.018256594730359864,0.021371655395815738,1.2003711468649523,0.1312033219346331,0.033910973925545033,0.008465175883304754,0.020764574629761
12.277,0.0,0.0038843745190902685,0.02914242332227555,0.800617092649529,-0.01598201667481293,-0.0053423167661475245,0.013487333727717057,0.038320049730801185
12.777,0.0,0.032639345417017816,0.03829754092497768,0.43480962400727957,0.02738966658117761,0.004438107227300437,0.0009277052255104636,0.005360914885262742
13.277,0.0,0.025276248885397666,0.030774833512922744,0.8042443344867417,0.07268307820246209,0.006295597210412561,0.007937810959380563,0.005297782387525825
13.775,0.0,0.029681653974596985,0.03187729531996837,0.2668760053493794,0.08712200059031688,0.018858945948699215,0.005832171274962002,-0.002363894096593365
14.284,0.0,0.009851416210472114,0.03348728947108015,0.8755447128471004,0.04602990441899317,0.021088373060826577,0.015321021739514912,0.020718601757784165
14.778,0.0,0.022677174612430125,0.041680733227993864,1.2420150815640607,0.10429680471714033,0.024055410126434865,0.01408478909036042,0.02084872938289269
15.276,0.0,0.014677006017210293,0.016835553287535235,0.5562612368185441,0.036511885087233936,0.0027137503422831268,0.010760518157299344,0.03295290310956983
15.787,0.0,-0.002759174837264206,0.006384515782300336,-0.7133416547619139,0.05453177804678384,0.0003602067645695542,-0.009336364207491349,8.414096828037575e-05
16.277,0.0,0.0012603375335568862,0.014461304106905097,1.1713429824281603,0.06730360381856201,0.017735428263643185,0.013061853677801334,0.0036706902850578704
16.777,0.0,0.030189736492156703,0.010229783215808069,1.1142940500985077,0.07299251809663458,0.020654160087493708,0.01495807053328494,0.022259122762899153
17.276,0.0,0.039373976516213695,0.04426959140656701,0.8598985990129525,0.08079579203695325,0.0256922461251393,0.02314451700377035,0.033538196912067206
17.776,0.0,0.020538432909547835,0.02106260797378096,0.4325727864511058,0.08765006060447986,0.023790252475954156,0.0027829245595389737,0.007776510252920345
18.288,0.0,0.013778583644389615,0.023226519526349916,0.5452536247250923,0.051267599476978065,0.045037702747700706,0.007912941215038573,0.008088726715555834
18.777,0.0,0.051305655615430754,0.030605106005285366,1.0954746550653887,0.08300522633240655,0.02418189129405901,0.028780972287017877,0.03683192182349212
19.288,0.0,0.004894899229533641,0.020346070329997457,0.5113585593996622,0.008290013844795012,0.012542198234903792,0.00868504644592409,0.027764254563160475
19.776,0.0,0.004528355243745771,0.006472391354453732,0.30251956308728634,0.07369729266151027,0.03043903223362624,0.009038565195426094,0.016408108155198657
20.287,0.0,0.022029631708930027,-0.0070638904491860275,-0.4792336562912561,0.053360862792477565,0.0003764387699640299,0.00031223848236180875,0.0002028228125612452
20.778,0.0,0.011010284144785732,0.006785193774283055,0.21469872004126797,-0.0017902963644570806,0.013286860202486303,0.003852965061511266,0.02478441075452522
21.275,0.0,0.022763655443507266,0.024506969082629636,1.4778628180498832,0.04324615865303467,0.016835382256375504,0.00361726568928925,0.013174375802907725
21.787,0.0,0.02836179944624856,-0.003561063562796386,0.05001234423260498,0.015651138266079643,0.0029820017219193964,0.01161631424879763,0.003930325257588565
22.279,0.0,0.02731062921122772,0.01539546511724886,0.8356993262248479,0.02424813501478,0.031601640620199586,0.0024127508720582606,0.005355532752061776
22.776,0.0,-0.0021589054047581485,0.038905359256536626,0.21237254788071497,0.048295011219633,0.011195798265810228,0.0023732589437396646,0.013267311846043201
23.277,0.0,-0.015314498588630678,-0.005165561645446172,-0.06087496483232857,0.004723394852229882,0.009247250528381407,0.0005911918334351748,0.0059681965380113675
23.777,0.0,0.024627759868407557,0.022230222657122056,0.29727141292729975,0.03645596577691223,0.02648096847145184,0.00743569680002473,0.003008404365453336
24.285,0.0,9.072783699788569e-05,0.013550506916432871,0.3046199187420591,0.028978888584227154,0.006858062196383554,-0.004412745308056693,-0.00022532953584779338
24.777,0.0,0.03823009271978429,0.007785886138080257,0.8333593047405032,0.06141150316739853,0.03567083668715174,0.011610970083431696,0.024355854429162254
25.277,0.0,0.016601733511807524,0.01759093489196725,0.20253029564772326,0.06911797011127957,0.008075720334099383,0.014987238525799789,0.022674661224454856
25.776,0.0,0.03550699177537592,0.004441183858845183,0.5827659891335182,0.007269882560374349,0.026943704519710204,0.000757526749943516,0.024012880085110797
26.294,0.0,0.006071538137182002,-0.018061225350344327,0.43240603861658394,-0.047458144381138934,0.014557543751700434,-0.002078624780037584,0.01143322107311928
26.782,0.0,0.016518715019130208,0.0013252153369158024,-0.01620019753902069,0.06535332496717337,0.01640945429589359,0.008343490030148733,0.018242877554926106
27.284,0.0,0.012257676851979897,-0.0024047727202894005,-0.10321165786762337,0.057124344779281015,0.018855745592506787,-0.003937747660069019,0.020095334786539576
27.786,0.0,0.013952358870666419,0.029833498324702813,0.7695687488202757,0.1046140648789805,0.006590190076573253,0.0028837672963491962,-0.008325302905745182
28.285,0.0,0.025942517270914525,0.04377594298014339,1.0289832808905583,0.006069300213447812,0.039413475726701376,0.012360426086160883,0.0002910714813432222
28.777,0.0,0.019251124224880893,0.02403380372270464,0.8015323255332484,0.08281330714595539,0.017774927263884674,-2.2695078054314187e-05,0.0010185903348716948
29.291,0.0,-0.0011076261559080044,0.018452459757857705,0.8332005496849093,0.0678406059407627,-0.010382557109388641,0.01874589367464103,0.01877736901345035
29.777,0.0,0.02164395687531999,0.033292092970182374,1.1210922837330812,0.07894930078377421,0.015747992206486778,0.005281201139437905,0.01446515468712111
30.295,0.0,0.007862573299944761,0.004239449673970484,0.07346574584837907,0.02779645931022534,0.02214312125782051,0.006040067085009569,0.004140657930807382
30.778,0.0,0.015687918778345314,0.011046908378050802,0.8299206961079573,0.06874310096901837,0.021688749749131,0.00542646938995844,0.028243754850446993
31.277,0.0,0.042391074690582335,0.030106625319323413,0.4512573863725325,0.054536031859755,0.016781414968359522,0.016073285376267087,0.012430204703157768
31.778,0.0,2649.712902552911,87.91645099943707,19249.145618646446,46.503104807084384,4.764040452876048,3.725053047956993,4.0382500643491275
32.288,0.0,2645.842605016596,75.82491498199641,16731.872575587164,39.405391165352405,3.9692052260933406,3.201386430902596,3.4578428938686026
32.78,0.0,2650.059366134222,84.9780380671925,18425.227820694727,44.90951758073865,4.533178752325217,3.606746314973207,3.8934400494758252
33.278,0.0,2650.67015660435,85.76335702839245,18666.79440720431,45.61908173858392,4.635631359316897,3.732105745905658,4.049595058748933
33.777,0.0,2649.961305773342,85.07145455864918,18392.064028566027,44.948218141214,4.566205230016452,3.6136078107785496,3.942003175277666
34.279,0.0,2649.3521034677215,84.49299489605232,18382.154436629036,44.96174715925405,4.5899282956569385,3.6586133277951203,3.9295681042668957
