ROI,n_spikes,spike_times_s
ROI.22 [],11,32.787;39.282;76.282;103.278;111.777;116.779;134.278;143.287;159.285;166.777;188.286
ROI.D [],9,32.787;39.282;76.282;99.277;107.276;137.778;159.285;166.777;188.778
