Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 [],ROI.24 [],ROI.25 []
0.257,,1.0398706371636794,1.5510599564583512,0.25285809054962877,0.15045671246789288,0.11611682945895636,0.08482350605801414,0.11173423322545885,1.0558960500904695,0.8147321527099146,1.0105299776489658,0.49447751095943693,0.2338826696794695,1.0211322692207716,0.9831591680878204,1.0595793912904312,1.3374339566082079,0.6404579580272108,0.07725829558323664,0.8986642973464374,1.1132607041397309,0.9750474400959671,0.09294291740982928,0.02570427313123653,-0.9642054797631164,0.7968712245992389
0.777,,1.1157302806047968,1.4122229191914084,0.19545991213658404,0.10296352879051965,0.08807307753251548,0.06821707968317915,0.12500161654558492,1.054732475206128,0.8209109105498911,1.0736560301316098,0.4152712062468407,0.18871401520248635,1.0913446565903375,1.031768245347667,1.1227555572938177,1.3580224483746512,0.5318931951849263,0.04989297816613004,0.905738549890545,1.1214490726179256,0.984643128164106,0.06134985748746095,0.0038849101962570697,-1.1914061624449956,0.8283084620960052
1.291,,1.107725708199065,1.4215662754458516,0.18184186337819133,0.06322189810273439,0.07366887764051129,0.05164039685982153,0.10572449328169944,1.0498295615446156,0.8285102988741654,1.1002652870612113,0.34854270293183415,0.16106724523358082,1.1252145142426428,1.054749573227643,1.163515233567457,1.3560598741434864,0.45803266652173785,0.035068885891944575,0.9146291415464102,1.1303796062931017,0.977661650836427,0.04621581879693266,-0.013527223079962522,-1.1276203370488471,0.8355164928143698
1.776,,1.032751596373591,1.3784386599960499,0.16535386249711123,0.06940209644410784,0.07012481478880665,0.03695358084147435,0.05265724513836603,1.0511950791834075,0.8093745620232796,1.0953738492859577,0.3202240065422208,0.17016173010135058,1.1322403030438317,1.0636317085694276,1.1738418086563125,1.3407363777553396,0.4435232148478583,0.03351847799929886,0.9098491602942868,1.1323265235537616,0.9783566635603345,0.04562518445345649,-0.015026840011194748,-1.0873229656922665,0.8427214773955862
2.286,,0.9907472073676883,1.3614082904491167,0.17472663318022869,0.047340074665313585,0.09155205018226789,0.041984227974212696,0.08358541473766115,1.0423404526390943,0.7897137713983203,1.0797750689804673,0.3697316165022499,0.17242788707550807,1.1149878585501156,1.0589723705771192,1.1845516629800723,1.3262871240457337,0.4774782528440976,0.029682555639960334,0.9022189536211626,1.1031582923782877,0.9472559087956411,0.0392795923954795,-0.01743588380108608,-0.9430949621903589,0.8388868580496271
2.777,,0.9600021660604813,1.3567295023009074,0.17389336541513756,0.03952807906789857,0.10300374763470443,0.03864648667222102,0.06983599175094013,1.0342091361049144,0.7865191140241597,1.0659664071336772,0.34208857629588935,0.16160727208455214,1.1228116535330472,1.0694596200141877,1.179184738012855,1.3100278331611055,0.4610808650854296,0.027453100667362958,0.8975461457365118,1.0751455268874146,0.9444137334089558,0.03627728470350461,-0.024413603251553426,-0.8354079247041318,0.8421699458790236
3.287,,0.9497614367586288,1.3002030850300554,0.15952226332376582,0.03494993445364508,0.08965361037510167,0.026264786851492177,0.07841319916548828,1.0396399078691025,0.7826724945073905,1.0921464009005197,0.29582972235777993,0.14747330454448107,1.1538860353923135,1.0870793112975659,1.2103093763953994,1.3053107335050573,0.4047876464044239,0.015898340928746525,0.9154846657182133,1.0987292708882948,0.9535477227139799,0.024543031005534992,-0.03224549253388811,-1.0154583084068856,0.8461682952738288
3.777,,0.9843695726996927,1.0407193902410297,0.11948203287717404,-0.040098324405046064,0.0582101511460824,-0.0047674118910246135,0.006246150133147132,1.0445354067396946,0.7918375002013115,1.1094890702317322,0.2590902140454991,0.12473781858219556,1.2105895671376474,1.1179296006810753,1.2561431317133196,1.3207823439831174,0.37650651082732023,-0.007631131909923041,0.9343197934755189,1.0884132080370255,0.9619702546590997,-0.001412400125547613,-0.04932367420033724,-1.1730837032207866,0.879465966637194
4.276,,1.0072847628020076,1.0249070635205844,0.08957610913970492,-0.06302187130406964,0.03400471999465794,-0.0368718373226368,-0.024786692447586436,1.0558373512713806,0.8028076285388436,1.159562200049671,0.1878160996849436,0.10123605260316086,1.243264075873671,1.1626730675515031,1.2976474497143566,1.3430907167315576,0.2724413686649184,-0.027913408967659616,0.9356558201796525,1.092643009991153,0.9618960865351567,-0.01676693207235932,-0.06837996713689622,-1.4580637874406708,0.9001238279697491
4.777,,1.0092337844718757,1.0190436500897364,0.07573264925085967,-0.0582229031775659,0.025910387042576796,-0.03697516453714175,-0.04137756781235029,1.0574131385116068,0.8096624473045609,1.1796858901402831,0.19598729582046617,0.09971584711681579,1.2566544277358642,1.172359720817056,1.318289085387349,1.3391039918530643,0.2762409623746581,-0.02510423859473804,0.9492673900023509,1.122932569639449,0.9673291303730623,-0.016512959001893153,-0.061463829930677207,-1.603674415610009,0.930476155860943
