ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.A [],1,10.777000000000001,10.777000000000001,0.0,10.777000000000001,10.777000000000001
ROI.B [],1,12.278000000000006,12.278000000000006,0.0,12.278000000000006,12.278000000000006
ROI.D [],6,23.6165,17.276999999999987,19.870719184686465,4.777999999999999,63.78800000000001
ROI.03 [],1,12.777000000000001,12.777000000000001,0.0,12.777000000000001,12.777000000000001
ROI.09 [],1,63.27799999999999,63.27799999999999,0.0,63.27799999999999,63.27799999999999
ROI.19 [],1,66.27699999999999,66.27699999999999,0.0,66.27699999999999,66.27699999999999
ROI.22 [],8,24.531625,20.526999999999994,17.738277029756162,4.777999999999999,63.78800000000001
ROI.26 [],1,10.777000000000001,10.777000000000001,0.0,10.777000000000001,10.777000000000001
ROI.27 [],1,5.777000000000001,5.777000000000001,0.0,5.777000000000001,5.777000000000001
ROI.30 [],1,12.278000000000006,12.278000000000006,0.0,12.278000000000006,12.278000000000006
ROI.31 [],8,26.406625000000005,26.281499999999998,16.23295220329238,4.778000000000006,49.28800000000001
