ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.F [],37.287,7.286999999999999,30,35
ROI.F [],146.278,46.27799999999999,100,105
ROI.D [],49.788,19.787999999999997,30,35
ROI.D [],58.278,28.278,30,35
ROI.D [],114.277,14.277000000000001,100,105
ROI.D [],124.278,24.278000000000006,100,105
ROI.D [],133.784,33.78399999999999,100,105
ROI.D [],147.78,47.78,100,105
ROI.D [],199.289,99.28899999999999,100,105
ROI.22 [],45.778,15.777999999999999,30,35
ROI.22 [],65.288,0.2879999999999967,65,70
ROI.22 [],124.278,24.278000000000006,100,105
ROI.22 [],133.283,33.28299999999999,100,105
ROI.22 [],147.78,47.78,100,105
ROI.22 [],165.786,65.786,100,105
ROI.22 [],192.277,92.27699999999999,100,105
ROI.22 [],199.289,99.28899999999999,100,105
ROI.31 [],37.287,7.286999999999999,30,35
ROI.31 [],146.278,46.27799999999999,100,105
