Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.261,-0.9176316691939063,-0.7528159320169234,-0.9039594922760418,-0.7961316077662516,-0.9667887434645266,-0.6529724747230342,-0.7614896615875225,-0.841911439075322,-0.8409660366948467,-0.9579030117428585,-0.6568161783192324,-1.0
0.787,-0.9194975297476843,-0.7538021709374149,-0.9051669856267794,-0.7965902984510546,-0.966007280384262,-0.6538215306684301,-0.7628368954530713,-0.8448955540554348,-0.8442841106214176,-0.9596528423655823,-0.6570278527452251,-1.0
1.278,-0.9221666914714011,-0.7550160210682721,-0.9060751639249277,-0.7983311517209106,-0.9682446424928989,-0.6545760484547503,-0.7628518801424168,-0.8424815838344528,-0.8445884295799849,-0.959181203646227,-0.6582046674401048,-1.0
1.777,-0.923767833103364,-0.7555731055395479,-0.9060447837514816,-0.798844166816699,-0.9679221577267618,-0.6559640528798021,-0.7639945018395896,-0.8427402142544431,-0.8435182666584435,-0.9602739830071068,-0.6586792685841989,-1.0
2.294,-0.9252813685833843,-0.7554047197048515,-0.9069388057495962,-0.7996306462906266,-0.9687707407859674,-0.656188989511156,-0.7642312992449715,-0.8442583599947637,-0.8436513294484799,-0.9609209283322653,-0.6595411738158518,-1.0
2.777,-0.9265821899230962,-0.7557931958240155,-0.9069354794918218,-0.7998682305457863,-0.9686789826242732,-0.6569442604756158,-0.7638955416938855,-0.8456900702117193,-0.8438944128538833,-0.9610544930915016,-0.6602408317062046,-1.0
3.277,-0.9270853415868625,-0.755871696642768,-0.9058841229931313,-0.8004224342964527,-0.9689680545126851,-0.6564983355720709,-0.764088304349585,-0.8437461880411417,-0.8466655080794075,-0.9601256800188208,-0.6594062786665278,-1.0
3.787,-0.9282227396040157,-0.7572092489779366,-0.9069399296045959,-0.8009228193616638,-0.9698502234914038,-0.6574393203860337,-0.7635273373654712,-0.8456373506398276,-0.8475123978747473,-0.9639077926474098,-0.6607009952181971,-1.0
4.278,-0.9280755211930394,-0.7556462541570902,-0.9060162686451813,-0.800880648155325,-0.9678646215948783,-0.6562101647148348,-0.763150397893578,-0.8442453830656472,-0.8478174425911305,-0.9634575102402281,-0.6599580140536776,-1.0
4.779,-0.92967041408729,-0.7559741135828282,-0.9065781521478455,-0.8014351479787074,-0.9713585550056018,-0.6577208626971598,-0.7641882508522966,-0.8478554683397439,-0.8438649511350603,-0.9609158889666711,-0.6604168665078123,-1.0
