ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.E [],2,6.139000000000003,6.139000000000003,6.139000000000003,0.0,12.278000000000006
ROI.09 [],2,6.392499999999998,6.392499999999998,6.392499999999998,0.0,12.784999999999997
ROI.10 [],2,6.637999999999998,6.637999999999998,6.637999999999998,0.0,13.275999999999996
ROI.11 [],1,0.0,0.0,0.0,0.0,0.0
ROI.12 [],2,6.139000000000003,6.139000000000003,6.139000000000003,0.0,12.278000000000006
ROI.13 [],1,0.0,0.0,0.0,0.0,0.0
ROI.14 [],1,0.0,0.0,0.0,0.0,0.0
ROI.16 [],2,6.637999999999998,6.637999999999998,6.637999999999998,0.0,13.275999999999996
ROI.17 [],2,7.140000000000001,7.140000000000001,7.140000000000001,0.0,14.280000000000001
ROI.18 [],2,6.889000000000003,6.889000000000003,6.889000000000003,0.0,13.778000000000006
ROI.19 [],2,7.643999999999998,7.643999999999998,7.643999999999998,0.0,15.287999999999997
ROI.20 [],1,0.0,0.0,0.0,0.0,0.0
ROI.21 [],1,0.0,0.0,0.0,0.0,0.0
