ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.E [],42.277,0.0,30,50
ROI.E [],112.278,12.278000000000006,80,100
ROI.09 [],41.277,0.0,30,50
ROI.09 [],112.785,12.784999999999997,80,100
ROI.10 [],40.777,0.0,30,50
ROI.10 [],113.276,13.275999999999996,80,100
ROI.11 [],40.297,0.0,30,50
ROI.12 [],41.788,0.0,30,50
ROI.12 [],112.278,12.278000000000006,80,100
ROI.13 [],40.297,0.0,30,50
ROI.14 [],42.277,0.0,30,50
ROI.16 [],42.79,0.0,30,50
ROI.16 [],113.276,13.275999999999996,80,100
ROI.17 [],42.79,0.0,30,50
ROI.17 [],114.28,14.280000000000001,80,100
ROI.18 [],42.277,0.0,30,50
ROI.18 [],113.778,13.778000000000006,80,100
ROI.19 [],41.788,0.0,30,50
ROI.19 [],115.288,15.287999999999997,80,100
ROI.20 [],42.79,0.0,30,50
ROI.21 [],41.277,0.0,30,50
