ROI,mean0,sd0,thr
ROI.E [],0.0586447659389349,0.04832302500806564,0.3002598909792631
ROI.C [],0.0167422505742771,0.005712905553393286,0.045306778341243525
ROI.A [],0.00803765893182283,0.003807074867874806,0.02707303327119686
ROI.F [],0.02426094112241187,0.028262041529503498,0.16557114876992937
ROI.B [],0.001338978405191325,0.001384478914763424,0.008261372979008445
ROI.D [],0.1805952857372514,0.0625054541130692,0.4931225563025974
ROI.01 [],0.017473012219685728,0.010181972227374473,0.06838287335655809
ROI.02 [],0.006857843389024891,0.007524222916407861,0.044478957971064194
ROI.03 [],0.014948781982161874,0.00834090128460318,0.056653288405177776
ROI.04 [],0.022322712452151356,0.012904795621047292,0.0868466905573878
ROI.05 [],0.0037739875148934477,0.003470148320173716,0.021124729115762027
ROI.06 [],0.010059958143078826,0.005531908974803282,0.037719503017095236
ROI.09 [],0.06009359091329911,0.05279376105880993,0.3240623962073488
ROI.10 [],0.07641528665064144,0.0535721916293639,0.34427624479746094
ROI.11 [],0.057194528144802186,0.05034578987486196,0.308923477519112
ROI.12 [],0.0607926675121939,0.0438970214679338,0.2802777748518629
ROI.13 [],0.0640737250173424,0.04996186214152177,0.31388303572495124
ROI.14 [],0.05811283851408427,0.04580215832616776,0.2871236301449231
ROI.16 [],0.06096367857650091,0.0502765265663461,0.3123463114082314
ROI.17 [],0.06067830077509078,0.048938187363294396,0.30536923759156276
ROI.18 [],0.06843930284948328,0.05723885025859196,0.35463355414244313
ROI.19 [],0.06474537812705185,0.051861953081414405,0.32405514353412385
ROI.20 [],0.048259946507058504,0.036659744341685514,0.23155866821548607
ROI.21 [],0.05741901709825876,0.04272144366063559,0.2710262354014367
ROI.22 [],0.1711614298319549,0.055854345801304287,0.45043315883847634
ROI.23 [],0.02674841222229275,0.016482244842933882,0.10915963643696217
ROI.24 [],0.022288365752004848,0.013056148600188782,0.08756910875294877
ROI.26 [],0.0034477379065521742,0.0033403489486124923,0.020149482649614636
ROI.27 [],0.00234732163192549,0.0031540946320920294,0.018117794792385636
ROI.29 [],0.0033207444885604404,0.003013465798932339,0.018388073483222134
ROI.30 [],0.002574643436588059,0.002284354128939133,0.013996414081283723
ROI.31 [],0.02630218773491645,0.02880221002755568,0.17031323787269484
