ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.03 [],1,2.2789999999999964,2.2789999999999964,0.0,2.2789999999999964,2.2789999999999964
ROI.04 [],3,15.951666666666663,20.776999999999987,6.8311241306895365,6.290999999999997,20.787000000000006
