Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.259,0.11128279207811341,0.03103297044168176,0.0,0.049461794132521095,0.03211440730442461,0.06960982101339457,0.07041627761990318,0.01419374348219553,0.007615671959757351,0.029530213061729406,0.037258697715546914,0.13688524517353867,0.05293350839840973,0.06960982101339457,0.030371813486627805
0.779,0.16176306023655823,0.04402480136267999,0.0,0.029773435853794775,0.028168193509471258,0.08359229086605081,0.10735769218667829,0.034878279512177174,0.013583813291149386,0.042680589485147226,0.060019190849984534,0.2058057107039963,0.03385269989795986,0.08359229086605081,0.029732068595916112
1.277,0.19517861712687684,0.05178078680831536,0.0,0.024425574728497507,0.02042211525992623,0.09543304125952204,0.13721055120845535,0.04968474006541116,0.025948743984227796,0.0441372089144107,0.05374300046578558,0.2546203984125621,0.02884384393447802,0.09543304125952204,0.022718012673119233
1.787,0.2018465422500772,0.04352066896113197,0.0,0.033751235401978,0.011463028739821184,0.07639485594180055,0.12062046684323628,0.04749398583719375,0.027883853036993086,0.03635909475834555,0.04639922007034238,0.2701526201704206,0.03411106768796767,0.07639485594180055,0.01159065683136722
2.277,0.21686180209594644,0.039579316627104316,0.0,0.039424192207093534,0.01007331491285212,0.06967206099870969,0.13187313679164933,0.04856482635022413,0.02272892674855605,0.04023745873813974,0.03850512966638785,0.2952419607162697,0.03418242231388039,0.06967206099870969,0.008563484302484064
2.787,0.23397030731255694,0.04758533251030682,0.0,0.053042743614434354,0.011055276871940882,0.07123566666810628,0.14481791101873023,0.05556225391177408,0.025892876188327855,0.04140683406748802,0.03687704421797566,0.3258397580156917,0.03535577422695854,0.07123566666810628,0.008046446737092355
3.278,0.22200335448064035,0.04629047192605639,0.0,0.04533758192167164,0.02061377092187216,0.06833172182870169,0.14057016286829746,0.05489762155595503,0.032076935468699073,0.04138938150340233,0.037780952822368555,0.3130709486233475,0.035777384964391985,0.06833172182870169,0.018471256588961933
3.778,0.21772622493529292,0.042040008822002047,0.0,0.03516162979782444,0.0061384661077730695,0.051112172776952514,0.1448986815184215,0.044076000191668824,0.02611577659799912,0.041993483088804864,0.03132215422751543,0.31075872273277816,0.0373511492755803,0.051112172776952514,0.005832270158643099
4.287,0.21886755089157883,0.03765675163333666,0.0,0.04537170708654852,0.011943707984368656,0.05912511241237745,0.1324172962689587,0.040551995508517805,0.020280078345851354,0.026559046124999607,0.02704257144154778,0.31229297764863023,0.03814943356871911,0.05912511241237745,0.00966628237501773
4.778,0.23863589265433052,0.03942913808503759,0.0,0.03206221523059812,0.01422279833720745,0.0600602984408392,0.14314439393927333,0.04021240233136008,0.02978433124173231,0.022581570843341777,0.035252736978404885,0.3502292661842093,0.03903926388277041,0.0600602984408392,0.015063611559583898
5.278,0.26732024554370776,0.038867333882158864,0.0,0.02173993736541444,0.012889724728713171,0.05459635695438204,0.16185970307872535,0.0464160798427666,0.02748378129078431,0.025455520564037964,0.034349237299862764,0.3907036695418087,0.018439311178917808,0.05459635695438204,0.013519671062484105
5.777,0.3226945884042982,0.032069790883780314,0.0,0.03194313758567557,0.011281552595192207,0.050021877758366695,0.20099077090532266,0.03040855342758114,0.02364074023064877,0.0178504599728972,0.030637108505873617,0.47461276924538964,0.03641293639956543,0.050021877758366695,0.010221587430722632
6.277,0.4132568527567118,0.014105072558061047,0.0,0.040935559178791714,0.014181385837262585,0.029089748821005464,0.29213788674513713,0.016981530693715316,0.01224764631548625,0.008687406716120514,0.00338737615788213,0.5776816428381333,0.03951030956539158,0.029089748821005464,0.013072095524795213
6.785,0.5225611642015648,0.01654915622947303,0.0,0.04047446308495133,0.015860906756965568,0.045785897018727234,0.4531192853390432,0.010286808580756528,0.005851368370282099,0.010286265372323682,0.005036529945858838,0.6678449236922684,0.032244737053968235,0.045785897018727234,0.010726221892424363
7.278,0.5520920317296064,0.00019517120850989488,0.0,0.026290270068611857,0.008500390210154174,0.028738837244523783,0.5424262310253016,0.0014570088256135947,-0.00774812704022171,-0.0044815172691857075,0.0018218496851081785,0.6678613907364593,0.008874399166034063,0.028738837244523783,0.008015917616608964
7.779,0.584402874131716,-0.00020910034901263296,0.0,0.037549188633255445,0.008699726779936143,0.027574831014139975,0.6108234509035285,-0.009796299110104654,0.0009891667295626682,-0.007826776780285993,0.0006659985340571371,0.6863995897133977,0.03110812430512717,0.027574831014139975,0.00839615021633817
8.284,0.5596343464013631,-0.0008302820997629042,0.0,0.03703111828612564,0.006328271067444774,0.02308338644350892,0.6038682551557453,-0.011149662633894856,6.159870891819802e-05,-0.008710835847541249,3.734733103189365e-05,0.6472816155014883,0.033781934954890444,0.02308338644350892,0.004013992531546422
8.785,0.48950095212351447,-0.004613925244641849,0.0,0.047453028719067224,0.006306286264395078,0.01110217658965587,0.5035076374257206,-0.010646361873229501,-0.0001516000137863891,-0.010324489834531582,-0.005627462158727741,0.5937008899413859,0.03753846551746136,0.01110217658965587,0.006454613199912462
9.277,0.3699390676924441,0.009550817754552536,0.0,0.032760581840334986,0.015479833347512408,0.018572311683522073,0.36091913738140674,-0.001975724179009502,0.02334789061598733,0.0024365226426106114,0.005720935408822359,0.48109165477411475,0.03117299906676299,0.018572311683522073,0.0161335763403679
9.778,0.2096892402175075,0.018837086398186282,0.0,0.03593829274472912,0.015504908109692486,0.02902824767737296,0.2261561176626097,0.016942843246983877,0.02402337320220539,0.0034920984606689525,0.004686857972042364,0.268915813751111,0.029815114177204984,0.02902824767737296,0.011955975646567477
