ROI,n_spikes,spike_times_s
ROI.11 [],5,34.778;88.287;94.278;142.777;193.788
ROI.09 [],3,49.277;129.279;198.787
ROI.10 [],3,32.776;45.277;81.777
ROI.05 [],1,90.777
ROI.07 [],1,92.278
ROI.12 [],1,96.784
