ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.02 [],4,5.44425,0.0,9.429717609106861,0.0,21.777
ROI.09 [],4,5.568999999999999,0.0,9.645790947351076,0.0,22.275999999999996
ROI.10 [],3,0.0,0.0,0.0,0.0,0.0
ROI.11 [],3,0.25866666666666777,0.0,0.3658099081338422,0.0,0.7760000000000034
ROI.14 [],3,0.25866666666666777,0.0,0.3658099081338422,0.0,0.7760000000000034
ROI.15 [],3,0.25866666666666777,0.0,0.3658099081338422,0.0,0.7760000000000034
ROI.16 [],3,0.0,0.0,0.0,0.0,0.0
ROI.17 [],2,11.137999999999998,11.137999999999998,11.137999999999998,0.0,22.275999999999996
ROI.20 [],3,0.0,0.0,0.0,0.0,0.0
ROI.21 [],4,5.638250000000001,0.3880000000000017,9.323095686921807,0.0,21.777
ROI.22 [],1,21.777,21.777,0.0,21.777,21.777
ROI.000 [],2,1.8884999999999934,1.8884999999999934,1.8884999999999934,0.0,3.776999999999987
