Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 []
0.258,0.538709143876223,0.47481228376889945,0.0,0.8786334619726416,0.5992074920139938
0.779,0.5923875375409466,0.5151622524324889,0.0,0.9160383468460334,0.6087171531876675
1.277,0.6419373693083774,0.5167932391710852,0.0,0.9492810147702039,0.6308491244458245
1.777,0.6498258377482447,0.5162163747706565,0.0,0.9531322733005765,0.6045128056606728
2.277,0.6836347014817793,0.5253852821647504,0.0,0.9123415285124448,0.6069935266848304
2.777,0.578744572577743,0.46401972142501263,0.0,0.8865883574668305,0.5164244371408075
3.277,0.6333767939282303,0.5070570956501101,0.0,0.898997161420925,0.5545846034493112
3.777,0.5911363320531289,0.4962016530527036,0.0,0.8573968450739561,0.5481044308386136
4.287,0.6270968264325049,0.4672733497647106,0.0,0.8750912532402009,0.5400206296609287
4.778,0.664289516035319,0.5132051421905368,0.0,0.8850726864574245,0.49866913289533105
5.278,0.6361599679478234,0.4880547764312622,0.0,0.8572004265069286,0.5426503206369201
5.778,0.6921640240115678,0.5392118569602499,0.0,0.9302406560533086,0.5805459941699044
6.279,0.5841073538761168,0.4762440546571063,0.0,0.8712512092703447,0.5759991622187988
6.776,0.5627488932526136,0.49119928409071534,0.0,0.8845438403077325,0.6135003507465124
7.277,0.588586361032921,0.506200085696459,0.0,0.9137293332032937,0.5496623970292217
7.787,0.559533079115264,0.48989257913466144,0.0,0.8597786799515972,0.5509022170600512
8.278,0.6055660906765761,0.49660499430300165,0.0,0.884420514022465,0.4981429106245508
8.777,0.6127275155746001,0.4819533468503507,0.0,0.8941632905492617,0.5407721053895059
9.281,0.6706126251419561,0.4849838147752756,0.0,0.8741674467566999,0.5418068929758759
9.786,0.649184532312917,0.5001846152734243,0.0,0.9608935171637123,0.5695689758354018
10.278,0.740821397303588,0.5069943630850585,0.0,0.9083020166993616,0.5680712189024487
10.776,0.5943611005815467,0.4663901323940017,0.0,0.8507979175674667,0.551347665955463
11.286,0.600236988991026,0.48261262515104125,0.0,0.8596466914630917,0.5543891115160771
11.778,0.5183223021955519,0.4603281437143665,0.0,0.7879995181387808,0.49010336989186243
12.277,0.5383935559782846,0.46674007836263587,0.0,0.8128555243408313,0.5319894009049051
12.776,0.5173214195725507,0.4778846674761807,0.0,0.8491344470070923,0.5284463923061132
13.276,0.4827014920530403,0.4617494272490445,0.0,0.807079133464273,0.5368313393826646
13.777,0.5766413133972603,0.4748663092861197,0.0,0.8365005612889284,0.5442844854799368
14.277,0.4477587188527458,0.4503493982548483,0.0,0.776209920555066,0.5043043394100062
14.776,0.48324356653206485,0.46537204461454035,0.0,0.8248900013974301,0.5321906813385238
15.278,0.5331629125858113,0.4802597416031975,0.0,0.8931650478438787,0.5359453889336027
15.777,0.5660077852372531,0.4982297656908683,0.0,0.857672928807158,0.5921204381252748
16.285,0.5561641001315225,0.49449793552256366,0.0,0.8612218911219203,0.5674775674282054
16.777,0.5230106385602191,0.48108799102797817,0.0,0.8473365033627986,0.5413449787671335
17.286,0.5238114639339625,0.4951913518261879,0.0,0.8177192781200862,0.5452145930740273
17.777,0.43164926925061287,0.4719007914488111,0.0,0.8272016125716167,0.5548255511585709
18.276,0.4715963467936188,0.4510204901821519,0.0,0.8452537234329547,0.5410795747362452
18.786,0.4515903292879878,0.4646233847281938,0.0,0.8517281275308681,0.5489610477211306
19.275,0.44136250055627685,0.47201454969753,0.0,0.8116007019766524,0.5377352419304064
19.776,0.4595591109391096,0.4622659974088122,0.0,0.8324321152320949,0.5507173244647572
20.278,0.42479496171181746,0.4466489402181347,0.0,0.8395946619315829,0.5341702931077028
20.784,0.39785380584708074,0.42287898261170104,0.0,0.7701300815140624,0.5046128712730444
21.276,0.3959307584750368,0.423075444288896,0.0,0.8040553242869419,0.477451438476101
21.776,0.3786605349828606,0.4106522593101333,0.0,0.759001804193932,0.5037123075352319
22.282,0.4104143797237313,0.4536678662812054,0.0,0.8049144296452171,0.5345346033877094
22.784,0.4700383377628712,0.4613262423523156,0.0,0.7864932660050081,0.49716441795623006
23.284,0.3800771866607622,0.44733230638501226,0.0,0.802416790030414,0.4897267373741692
23.778,0.44753443898789874,0.44095679013961986,0.0,0.837433944758733,0.4728510158585097
24.277,0.4118107121105006,0.4130343267122065,0.0,0.789929111463316,0.5290358970153242
24.777,0.38818345484720673,0.4090764693616963,0.0,0.8141104596411939,0.48582906230656686
25.276,0.37375399253600494,0.40457306929424763,0.0,0.7787667048359272,0.5026538752716079
25.776,0.42965711103335014,0.43851646104298103,0.0,0.7502565137004322,0.5163738606266041
26.284,0.4064028800481212,0.3854831773096169,0.0,0.7700354974812494,0.4627145143330378
26.777,0.42971728499122963,0.4045759009674678,0.0,0.7915620440863573,0.48823677960598383
27.286,0.43282800818456335,0.4053951362689307,0.0,0.7538093271381169,0.45094616484037364
27.777,0.47846039513951005,0.4104090505321216,0.0,0.8123707910546798,0.4549778534669055
28.275,0.4326023455277973,0.4092870879426061,0.0,0.7562732101350191,0.4685878757622615
28.786,0.4415750266890152,0.40486418474788466,0.0,0.7448570698402079,0.48016377329884813
29.279,0.3950745964147268,0.40360419326068897,0.0,0.8038486398230803,0.46477836003418754
29.777,0.3532696215087511,0.3916118378920571,0.0,0.789422615379412,0.493070081449528
30.277,0.40419297584570896,0.4141499503895306,0.0,0.7983383830042304,0.48713276981975456
30.777,3.1453199605091373,1.513290803791593,0.0,6.692400402019862,8.638369363789542
31.277,3.2029007995684715,1.5174226200466596,0.0,6.754158083453378,8.657790328370206
31.777,3.1883744580478393,1.5055700497542963,0.0,6.851265505308852,8.72249702936447
32.276,3.253428494097467,1.5705305091931185,0.0,6.847262370232367,8.877041140919093
32.776,3.119943827656277,1.5187014937420464,0.0,6.797916259688589,8.809468597320103
33.276,3.19913812369128,1.5615906193100186,0.0,6.8882313169850535,8.867841505771965
33.777,3.0918125854610876,1.5095062056526645,0.0,6.816124245035947,8.75039439858896
34.277,3.243627969356622,1.5682977878769269,0.0,6.863326815996525,8.818126751281696
34.777,3.220177970777802,1.5385140904363785,0.0,6.826500988688774,8.756689826176219
35.275,3.1432915496355074,1.5232029511925858,0.0,6.909593417249544,8.858447828583635
35.786,2.858032559220211,1.4396196189379096,0.0,6.214372293696365,7.832306446522119
36.281,3.082892297864498,1.4954066511260935,0.0,6.599096579635926,8.371956536458296
36.783,2.990610176604539,1.4455738073610607,0.0,6.494865833809086,8.154689888265949
37.285,2.9063608505142313,1.422058188551087,0.0,6.388294452215047,8.008904818072372
37.777,3.224634626964644,1.5536996819323565,0.0,7.016518582653721,8.801729730256987
38.275,3.202044965077586,1.5641413054304922,0.0,7.058681863163952,8.985703805960425
38.786,2.8837337957305165,1.4669894396279146,0.0,6.3022767061010105,7.880325834491959
39.277,3.2233294500784546,1.563002477094171,0.0,7.022882275435486,8.960858101637623
39.777,3.193519968461312,1.5153866345819977,0.0,7.036983427725689,8.835341614722253
40.286,2.861204894175193,1.4021343925689844,0.0,6.216561832176928,7.81584460093451
40.777,3.196204052804488,1.5532844166544855,0.0,7.000359564150439,8.898304198881913
41.285,2.9096054319768547,1.4307227422656144,0.0,6.343550557894462,7.9214830899944655
41.776,3.188398195560824,1.5562592301005982,0.0,6.908925603156645,8.850560032150772
42.276,3.2245628743113977,1.5461990292545384,0.0,6.852698315058907,8.9167268223992
42.776,3.2605339059162577,1.5587644844264295,0.0,6.834604067716827,8.985664990911458
43.275,3.2742338454117976,1.5822737847960797,0.0,6.975817825396924,9.034125876544284
43.785,2.9223598980510426,1.4228397778796238,0.0,6.289517562889421,8.105253911492813
44.279,3.1711614691428704,1.5579906092688098,0.0,6.827806033762762,8.804327331764636
44.775,3.2602649166092923,1.5803587775061283,0.0,6.98136855853492,9.044008816668597
45.284,2.9029145214454126,1.45519307070087,0.0,6.236449404074436,7.966333032391905
45.777,3.1496851961390124,1.4948793984006419,0.0,6.874672416366695,8.866370854072779
46.277,3.104880255179704,1.482285960623899,0.0,6.862807716237346,8.812245686609211
46.776,3.2381190471953505,1.5186761834237015,0.0,6.908701052192603,8.883534786826933
47.276,3.263557239404185,1.5462927427957502,0.0,6.927111995110456,8.847757147326949
47.777,3.1630330412766647,1.5068564584933517,0.0,6.828822696355749,8.757697884836602
48.276,3.214244925297548,1.5418579141113957,0.0,6.897710850620002,8.844337497609724
48.783,2.944641648661165,1.463238575907202,0.0,6.396605458004581,8.196301981913965
49.278,3.1433153309078885,1.542986328207141,0.0,6.877640039805239,8.870007670318104
49.776,3.17936163090832,1.5367124297681292,0.0,6.941594318229418,8.989223586772146
50.278,3.126825941067405,1.5092453868356932,0.0,6.74566837878035,8.611261108458287
50.783,0.3288869697159784,0.38151511482251116,0.0,0.7182577698012516,0.4488704580630896
51.276,0.28789984502885896,0.39483098532790184,0.0,0.6833799331180976,0.46186562651874385
51.777,0.2812890039069451,0.3951791941276702,0.0,0.707998931497636,0.4360972005659265
52.276,0.30940206601285924,0.4058449058467398,0.0,0.7120201363594627,0.4768774472429613
52.785,0.23112297575713786,0.38194963372337803,0.0,0.6829202038975074,0.46983293827805583
53.276,0.23733559903075474,0.39473350353388303,0.0,0.6582048145065795,0.46377527085105263
53.776,0.2294602996220204,0.38375922278421376,0.0,0.6751878039291662,0.46646766873590334
54.286,0.24795675707836068,0.3954504776331156,0.0,0.6774527724699295,0.44595458495949203
54.775,0.20102307905813324,0.3723804295112076,0.0,0.7146153302278789,0.49345258732137964
55.286,0.21458201502558555,0.3716473193346764,0.0,0.7014158715214719,0.49009418724232673
55.776,0.2246029850716196,0.3721596971850484,0.0,0.7221445015790044,0.4652046947039301
56.276,0.24611681725759152,0.3934236905368054,0.0,0.7232524617625217,0.43457987193492104
56.777,0.23990663825000175,0.38935298154084225,0.0,0.7053572079318257,0.44046140883690416
57.276,0.2327486965877115,0.36324796976508483,0.0,0.7368468582155008,0.42181058780607034
57.776,0.23578968630442076,0.37231368303299023,0.0,0.6923971738814708,0.4427112207174965
58.286,0.2150414295478187,0.3470280564407471,0.0,0.6343125264265275,0.45692383733275826
58.777,0.2533646704079235,0.38742578262923405,0.0,0.7058349052954129,0.4287384597807458
59.277,0.1981314358814652,0.362471771070799,0.0,0.6846517862549668,0.4391149940709275
59.787,0.20880271076305504,0.3461257967440043,0.0,0.6645800154828148,0.41653153823442635
60.277,0.25635944286434054,0.3936654948106861,0.0,0.7191530824917608,0.43579873309354467
60.777,0.2265707918962772,0.38934551814807233,0.0,0.7004766944268848,0.4295749847750655
61.276,0.19539844621024285,0.3772464124284279,0.0,0.7023593176028124,0.42333476007519877
61.777,0.17162458173542136,0.3750352587672483,0.0,0.6436994524112986,0.4189348394504881
62.276,0.2060322844357837,0.38337342357751125,0.0,0.6437437798535219,0.4858384404887086
62.776,0.22480064306432557,0.3772793440639959,0.0,0.659614698216354,0.4565361148010206
63.277,0.2546686120331708,0.39793320359672507,0.0,0.6854716237107971,0.41222768310357255
63.78,0.2653525795954041,0.40100040869783843,0.0,0.6441244424695082,0.4119833670700273
64.281,0.3489495891750457,0.4084468889008954,0.0,0.6462871924933196,0.4812391099018719
64.783,0.2804423701090261,0.3804830046675009,0.0,0.6638117785578461,0.4457343268040071
