Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.258,0.08166363138330658,0.02062348867821561,0.0,0.05801359157938591,0.01760216208620003,0.06901047893335015,0.08303537925469254,0.03634987473965266,0.018726644033097196,0.008002140852437533,0.029618531383513756,0.1075718966707182,0.06202392337647861,0.06901047893335015,0.018160794198136546
0.779,0.13463110966411498,0.03915550640749909,0.0,0.04754339585495685,0.030884282435353346,0.08279980576321401,0.10489247437270471,0.0581889221310994,0.037385933378424024,0.02022755689840966,0.04448732284650021,0.17720900741508996,0.051971771078514736,0.08279980576321401,0.029884828215647745
1.277,0.17971439206837758,0.0450645515135003,0.0,0.026198412929740907,0.01609804785238809,0.07822804965914662,0.12514569851639465,0.06439469320692945,0.04178771987482339,0.03388920900561204,0.04745585702364213,0.25185308549491237,0.050405227151319856,0.07822804965914662,0.012951185712825032
1.778,0.1733622485089093,0.036371303402892366,0.0,0.03397645076695324,0.011884194646162385,0.0755020701792701,0.11595438337218492,0.0674437883432077,0.026162119601735,0.020292591329290205,0.042101128787396955,0.24089899666110068,0.051952570539212095,0.0755020701792701,0.0066166441168702406
2.278,0.18939533655659066,0.0557323358078323,0.0,0.05305019251888707,0.00821346978815036,0.09666314503825535,0.1200586752056438,0.07906055637100269,0.048106083194304025,0.03411465620066153,0.05490698859759655,0.2655757165210221,0.07799009551690043,0.09666314503825535,0.007899428764997222
2.785,0.18839666669271762,0.034397253974831926,0.0,0.02943001666548754,0.03768943666251918,0.06479757680273308,0.13888819095458396,0.061508166054218744,0.028038730926343867,0.027074545053182027,0.03735195783806141,0.255398850042531,0.03486503821677266,0.06479757680273308,0.04420655639310208
3.277,0.2075193110022579,0.04164337007357384,0.0,0.015854784771841424,0.03557242565279055,0.08626910563972301,0.15451116312358942,0.06545237284008816,0.019775833545975247,0.041917941356414655,0.04338936419405864,0.27917876634496663,0.02671280128450854,0.08626910563972301,0.039577733877504656
3.779,0.20648613714637018,0.048729264095076975,0.0,0.06751512888572189,0.03852202706324429,0.08755834381426855,0.17712797711987444,0.06983088822768517,0.03923451335378749,0.04239032485153456,0.04242348297569232,0.27865976031892226,0.07741923761511707,0.08755834381426855,0.0427026472958278
4.281,0.21079974229481468,0.03655293145604977,0.0,0.055272830527832925,0.029693621204263804,0.08183139872335866,0.16294301095146482,0.05407414506893542,0.032255400914507175,0.030428374789687143,0.038324244904235916,0.3065752184149949,0.081949441836362,0.08183139872335866,0.034140441611816064
4.785,0.2524433199767331,0.0439663654877055,0.0,0.048782502269828526,0.010515411988696077,0.09429420242594498,0.1846133176270062,0.055351786690800237,0.03994526519357942,0.03159510330728754,0.026768151918961768,0.3811490835346756,0.04471975274911721,0.09429420242594498,0.015921873424313518
5.278,0.34504833156754483,0.031247544653722963,0.0,0.037910472215805575,0.043319501577024584,0.08812333145363353,0.24753279806155157,0.042799433474364545,0.021151029854024214,0.03382049626940725,0.03196429842851869,0.5252695650717896,0.037427695586988885,0.08812333145363353,0.04065342126387443
5.779,0.525363314722655,0.02296422964571006,0.0,0.04356450935542702,0.017018603051599364,0.0808250951906631,0.4235350001238662,0.02055286040836713,0.00834774069970074,0.02124451219152245,0.02731601447864452,0.7666061006931051,0.0447703175361016,0.0808250951906631,0.02146282064439468
6.278,0.6978017473718013,0.0015658045493865582,0.0,0.017505263548741913,0.027146504013150625,0.08382871136408142,0.6932450540314243,-0.0030168872095121266,-0.004542738283289277,0.0011311915945902819,0.004237775957237048,0.9130404526102552,0.01331724921190895,0.08382871136408142,0.022662364475958544
6.798,0.7986022687054755,-7.126218607975701e-05,0.0,0.050338821200333665,0.026448564421674516,0.09260097751816557,0.9087851619698676,-0.013329608293974357,-0.005372596536345989,0.011755478234392514,-0.005416734713419245,0.9353541539036855,0.04044201521880801,0.09260097751816557,0.028329473270828215
7.277,0.8475847457740259,0.005460869470985833,0.0,0.049430187064810054,0.03843118812893172,0.09201328408152774,1.0458292368836812,-0.0019182472684495706,-6.07383220713579e-05,0.004411439220610355,0.00620691603663203,0.9508212402571454,0.05338809282551299,0.09201328408152774,0.04180462370793464
7.787,0.8464397933702265,0.0088277159842118,0.0,0.05846649804635434,0.04667561860797517,0.12673276275224288,1.0895423263786985,-0.0014022907961204055,4.672134962771892e-05,0.01505909754625099,0.009639855153992807,0.9494338334959015,0.060570644123037594,0.12673276275224288,0.04790090653368321
8.279,0.7809815001705016,0.003929358296162775,0.0,0.04195668685772786,0.0299566361581464,0.11133185539105901,1.0168129061211046,0.0007477486164639073,0.005864741936993708,0.009363158237235662,0.0006291672668979098,0.8797623791311693,0.04102625053568652,0.11133185539105901,0.030166800983101517
8.777,0.599402130543575,-0.0035573324677395666,0.0,0.015878747642719005,0.012518653787682224,0.0897044319615398,0.8003138224988285,0.0010475585792391697,-0.011685103724918988,-0.012317630956600906,-0.0006399418270050397,0.7048737132389175,0.004243974983583561,0.0897044319615398,0.013526703427169311
9.276,0.3910544346680993,0.019970967967775966,0.0,0.03525444644599908,0.0182457394049608,0.09946509963387797,0.5463096758220921,0.03913111553588155,0.003565675114246916,0.014771518862918291,0.015623566977901404,0.4360389593346214,0.05267562348155404,0.09946509963387797,0.015283925349435241
9.788,0.21231186625979923,0.02133746095341948,0.0,0.016951557558875587,0.0296021970339299,0.08627481000682918,0.3216976921760101,0.04316898045571927,0.01728230507602449,0.018993934244358277,0.011796239233258222,0.22653883841349517,0.031628600116493766,0.08627481000682918,0.02907573267584829
10.276,0.13412862012434124,0.03669100007105574,0.0,0.007451080474713131,0.030659093909315004,0.07477727404075858,0.21270201784448295,0.04973415052189202,0.035488658533765455,0.02771978294747339,0.025122548647657273,0.13188582138117882,0.011670009767553589,0.07477727404075858,0.03286097575332963
10.786,0.08012010903178782,0.03658042218566594,0.0,0.014854430212443544,0.020065327306481685,0.07122545176500557,0.1307621058400616,0.06080016798521704,0.031047374336151165,0.027811893328581035,0.02351451850186018,0.07143469358031833,0.020953253364973723,0.07122545176500557,0.01365459268734491
11.278,0.07453047699928377,0.0417067356542209,0.0,0.028196777715745296,0.024013314013147824,0.09781925271887205,0.12444186665249915,0.06323076628515284,0.026778583156882297,0.0362233146366871,0.03814970589578581,0.06123364869732184,0.029203527365436882,0.09781925271887205,0.024108420364617127
11.776,0.04968423275916326,0.02785271570081149,0.0,0.03251101652735343,0.017798790495452438,0.06411905275347646,0.07717255684361964,0.06155423918684676,0.03025096582155698,0.010819631130053738,0.028884780758257348,0.04307321399355743,0.03392960970856978,0.06411905275347646,0.025512065778243765
12.276,0.036685047580048785,0.022851255423857252,0.0,0.02455891285511098,0.015680824034369052,0.049998222690625344,0.0964672249441981,0.06892535674383672,0.024105809994550167,0.01107294953322694,0.020484740423056463,0.018394288689681678,0.040335505915975595,0.049998222690625344,0.019031656395358306
12.787,0.024879811233172545,0.030478360477180437,0.0,0.038721465324013674,0.01721242161638505,0.037667542932184286,0.05235622387925083,0.06727784618260986,0.04613557553557012,0.016785333446272522,0.02814784486022926,0.026872458707018113,0.03167239566559686,0.037667542932184286,0.016623763131448022
13.276,0.0015250464901167817,0.016212046469284338,0.0,-0.004527056829687793,-0.016230025885114945,0.037356466797670976,0.038693274891982016,0.04391436508574286,0.03478519253523491,0.016682414414391628,0.01682537885274012,-0.009830680025443602,-0.018758786189095954,0.037356466797670976,-0.007173537048829281
13.787,0.00632796629995314,0.014367186143633113,0.0,0.013597268446034453,-0.0034152199420785217,0.03231304035753548,0.03359549679739463,0.052924353194600156,0.030992860316730812,0.009066592186817822,0.010508469734316909,0.004552510153229944,0.003635720643025621,0.03231304035753548,-0.0023928820388825706
14.277,0.034908179554751756,0.029028672940535336,0.0,0.021874937973993307,0.024005226963172595,0.049826509411858705,0.0588941094777279,0.06110051222421344,0.05171806285452811,0.013044968314362039,0.03002212236104977,0.037450221285276454,0.008757314055695227,0.049826509411858705,0.027040261942483053
14.777,0.00691124837090974,0.018386136724676542,0.0,0.0003923827152891036,0.0277159975001075,0.039263582040750866,0.033044419135812166,0.03731595364113786,0.025691678401018582,0.01676078177452571,0.017987747214527627,-0.004030354518764674,0.0023912978496476345,0.039263582040750866,0.023695077905202006
15.278,0.00238551517725267,0.020685421843501247,0.0,0.024632633622082643,0.04073222065711508,0.053313059907250465,0.032631944789065045,0.05389850306374423,0.02487989491688132,0.011860181851098403,0.01755154896788638,-0.007795382579661225,0.03120783068694105,0.053313059907250465,0.040771520070463495
15.787,0.0023300768441838417,0.016559107035024355,0.0,0.019556128164182073,0.03217673687949912,0.02285456748360537,0.02292965852843141,0.039767473662171524,0.02161632893860962,0.020983648815312596,0.018337400555585873,-0.0006030749171476488,0.03387168728258722,0.02285456748360537,0.03818240128925259
16.277,-0.0025050314786477955,0.0023125555578193003,0.0,0.018566040784209384,0.012762031579231949,0.031620581809487354,0.012977706725553739,0.029199570248848564,0.01253876669167645,0.005247405214988569,0.020523478356084396,-0.006867820468449797,0.014264227412548913,0.031620581809487354,0.018669032490545075
16.778,0.004864240742048343,0.021820804192636982,0.0,0.017089645100033257,0.022268294813318126,0.03390731488886381,0.018425054846156974,0.04381595528804218,0.024036174472919537,0.020099683981162506,0.017738172061546886,0.008617448043390406,0.026652848097919322,0.03390731488886381,0.015236825154252532
17.28,0.01721699555299572,0.014824529073970983,0.0,0.02906595447044415,0.008748802972923195,0.02184033400435136,0.019691417133990093,0.037153487080366955,0.029997032841979545,0.007933484717385966,0.02288800919833192,0.02192281054668628,0.029451985301595023,0.02184033400435136,0.000951537678524922
17.784,0.0006781682702496727,0.009280791474146123,0.0,0.0195879128774035,-0.0016652028364995727,0.020026849973505272,0.008300072473451258,0.03706653599502954,0.024547549520604766,-0.001860658438815956,0.022351203152461113,0.004886327802297158,0.03507614369791925,0.020026849973505272,-0.0037825378334245107
18.285,-0.0007266440603767927,4.534660746087694e-05,0.0,-0.0038831146696927626,0.002764074164927802,0.018016816195549592,0.013532642770053987,0.031077844591235568,0.010938860702471588,-0.0017791456301183173,0.01671847123105339,0.0036019173010435218,0.007453575167833157,0.018016816195549592,0.0002861171590954126
18.777,0.0024840829977280884,-0.003828873555269861,0.0,0.011487532205952538,0.009352931082474807,0.0156743026575857,-0.0023423780694848306,0.03627902901249567,0.009828595576965483,-0.00010443489211096438,0.004761161954069093,0.008202027551540706,1.7188585405075899e-07,0.0156743026575857,0.016147128514016274
19.277,0.015066106163422778,0.0012617236793534456,0.0,-0.0007846970080131664,0.01142318369513121,0.019159575352302834,0.019680081571066554,0.03494288360479299,0.007168508337632611,0.001415758449424565,0.004369234061327737,0.031501280884221994,-0.012861927926240406,0.019159575352302834,0.009524248359072982
